y-axis,value1,value2,value3,value4
540,4965,14339,4832,14624
540,5083,14509,4823,14379
540,5006,14377,4844,14564
540,5426,13780,5356,14168
550,4576,14420,4621,15332
550,4533,14163,4762,15650
550,4947,13438,5399,15330
550,4742,13695,5131,15541
550,4514,14059,4776,15660
550,4248,14821,4224,15583
550,4080,15258,3959,15689
550,4226,15479,3976,15393
550,4127,15379,3971,15651
550,4500,14830,4435,15393
560,3758,15459,3703,16272
560,3756,14991,3890,16595
560,4060,14343,4335,16282
560,3959,14535,4209,16437
560,3747,14901,3897,16540
560,3548,15792,3474,16556
560,3372,16189,3210,16559
560,3497,16377,3251,16342
560,3425,16288,3253,16603
560,3777,15721,3672,16308
570,3082,16327,3034,17339
570,3043,15921,3111,17573
570,3373,15257,3590,17473
570,3212,15495,3389,17590
570,3041,15802,3136,17648
570,2835,16580,2764,17486
570,2690,16922,2554,17446
570,2775,17110,2561,17089
570,2704,16971,2555,17390
570,2996,16436,2901,17210
580,2429,17064,2371,18099
580,2426,16585,2487,18553
580,2682,15956,2844,18333
580,2589,16099,2731,18502
580,2449,16437,2525,18470
580,2241,17165,2183,18201
580,2120,17540,2015,18107
580,2184,17780,2021,17851
580,2149,17625,2030,18070
580,2390,17121,2298,17876
590,1916,17459,1875,18661
590,1890,17055,1921,19008
590,2147,16495,2264,19034
590,2021,16668,2113,19110
590,1897,17009,1952,19162
590,1743,17732,1690,18802
590,1635,17968,1556,18605
590,1694,18222,1570,18302
590,1648,18102,1558,18620
590,1867,17736,1797,18596
600,1454,18108,1418,19199
600,1459,17532,1492,19578
600,1624,17002,1702,19550
600,1558,17038,1629,19500
600,1451,17351,1491,19419
600,1328,18092,1293,19096
600,1238,18538,1178,19054
600,1290,18826,1197,18820
600,1261,18641,1198,19038
600,1435,18256,1381,19060
610,1104,18303,1091,19497
610,1099,17877,1127,19807
610,1261,17346,1332,19974
610,1189,17499,1252,19963
610,1104,17847,1141,19974
610,1002,18547,990,19563
610,934,18856,904,19390
610,972,19073,919,18969
610,931,18953,901,19347
610,1063,18601,1035,19284
620,826,18847,823,19712
620,814,18238,850,20201
620,946,17886,996,20239
620,913,17834,978,20451
620,854,18225,895,20255
620,779,18715,796,20063
620,704,19340,698,19828
620,724,19557,705,19475
620,689,19510,677,19655
620,780,19245,769,19626
630,625,19388,634,20073
630,584,18846,622,20501
630,714,18263,768,20561
630,681,18167,749,20724
630,640,18504,691,20558
630,584,18947,618,20443
630,526,19554,544,20156
630,554,19891,553,19724
630,511,19776,521,19910
630,583,19713,583,19790
640,455,19765,478,20234
640,436,19119,482,20868
640,521,18806,573,20879
640,505,18566,570,21127
640,478,18806,532,20888
640,442,19090,483,20580
640,388,19632,416,20237
640,405,20010,422,19958
640,377,20049,397,20115
640,426,20018,442,20112
650,335,19843,365,20466
650,324,19420,363,20972
650,390,18946,442,21209
650,376,18778,437,21284
650,355,18948,405,21061
650,324,19268,363,20829
650,292,19764,320,20421
650,304,20169,326,20043
650,282,20096,305,20259
650,318,20066,341,20170
660,254,19950,279,20449
660,246,19348,283,21036
660,289,19090,333,21086
660,279,18894,330,21466
660,266,19216,311,21258
660,248,19592,286,21028
660,225,20077,253,20713
660,230,20299,252,20322
660,217,20226,239,20295
660,241,20126,263,20263
670,199,19870,222,20550
670,189,19450,223,21029
670,222,19139,264,21372
670,214,19084,259,21569
670,205,19289,244,21302
670,190,19526,222,21119
670,173,19930,197,20626
670,181,20270,204,20210
670,171,20024,191,20322
670,187,20099,209,20274
680,154,19919,178,20565
680,151,19323,181,21150
680,170,19123,208,21304
680,167,18961,209,21595
680,160,19251,194,21421
680,154,19542,182,21131
680,139,19956,161,20705
680,143,20160,164,20320
680,137,20066,156,20286
680,148,20038,167,20335
690,127,19771,146,20608
690,122,19342,147,21011
690,137,19022,170,21376
690,134,18941,167,21521
690,128,19246,160,21387
690,122,19508,148,21154
690,114,19930,132,20696
690,119,20325,138,20322
690,112,20157,130,20521
690,121,20165,140,20442
700,104,19858,123,20571
700,102,19249,122,21159
700,112,19062,139,21292
700,110,18797,137,21469
700,107,19049,133,21231
700,100,19347,125,20943
700,96,19814,111,20587
700,96,20150,114,20341
700,93,20155,110,20442
700,100,20186,117,20481
710,89,19826,105,20729
710,86,19402,104,21200
710,96,19144,119,21443
710,95,19045,120,21749
710,91,19256,112,21488
710,89,19460,107,21401
710,80,19965,98,20896
710,84,20282,97,20495
710,79,20185,94,20578
710,84,20233,98,20459
720,75,20062,88,20563
720,72,19415,90,21143
720,79,19246,97,21375
720,82,19111,103,21689
720,78,19272,98,21630
720,77,19494,96,21451
720,72,19934,85,20980
720,72,20156,87,20614
720,70,20204,82,20552
720,72,20219,84,20415
730,67,20176,81,20769
730,66,19638,79,21410
730,70,19415,84,21708
730,73,19215,90,21823
730,69,19178,84,21727
730,69,19308,83,21582
730,65,19796,75,21053
730,64,20143,76,20843
730,63,20273,75,20912
730,65,20453,76,20769
740,61,20168,71,20841
740,60,19564,71,21491
740,63,19434,76,21697
740,64,19200,80,21938
740,63,19224,75,21891
740,61,19493,76,21673
740,58,19882,68,21144
740,57,20093,68,20893
740,57,20273,68,20676
740,56,20313,66,20545
750,57,20161,64,20859
750,54,19621,65,21349
750,57,19324,67,21611
750,58,19178,69,21845
750,55,19176,66,21766
750,55,19384,67,21648
750,53,19790,60,21160
750,55,20061,61,20843
750,54,20163,61,20791
750,54,20278,58,20733
760,53,20346,57,21004
760,52,19744,58,21517
760,53,19512,60,21726
760,52,19370,63,21928
760,54,19403,61,21901
760,52,19613,60,21707
760,50,20031,56,21258
760,52,20287,57,21008
760,50,20429,55,20914
760,52,20455,56,20790
770,48,20176,53,21058
770,47,19681,54,21537
770,50,19293,57,21807
770,50,19205,57,21917
770,51,19175,57,21803
770,50,19306,55,21655
770,49,19785,53,21070
770,47,20109,52,20937
770,47,20160,51,20828
770,47,20348,50,20738
780,46,20194,49,20868
780,46,19547,47,21403
780,47,19277,51,21630
780,47,18982,52,21708
780,47,19059,51,21673
780,48,19359,52,21560
780,45,19830,47,21176
780,45,20085,48,20939
780,46,20159,47,20810
780,45,20189,48,20674
790,44,20015,46,20990
790,42,19468,47,21447
790,43,19148,47,21701
790,46,18943,50,21838
790,45,18936,47,21688
790,42,19086,46,21508
790,42,19590,44,21032
790,42,19864,45,20731
790,44,19926,44,20696
790,42,20135,44,20656
800,42,19848,42,20698
800,41,19208,43,21292
800,43,19064,44,21538
800,41,18839,46,21709
800,41,18902,44,21653
800,42,19124,44,21498
800,40,19523,41,21016
800,40,19732,40,20750
800,41,19871,40,20655
800,40,19984,40,20598
810,39,19892,37,20925
810,38,19316,40,21395
810,42,18941,41,21596
810,41,18793,42,21724
810,40,18813,40,21669
810,37,18991,40,21569
810,39,19482,38,21070
810,37,19816,38,20827
810,37,19876,37,20802
810,39,20041,37,20642
820,37,19924,35,20904
820,38,19303,37,21491
820,38,19066,37,21662
820,38,18865,39,21812
820,37,18920,38,21770
820,38,19103,37,21556
820,36,19567,35,21078
820,37,19836,36,20915
820,37,20042,35,20788
820,36,20076,35,20701
830,35,19778,33,20824
830,36,19250,33,21333
830,36,18914,34,21553
830,36,18820,36,21799
830,37,18916,35,21749
830,37,19089,35,21697
830,34,19571,34,21183
830,37,19950,34,20922
830,35,19986,33,20903
830,36,20121,32,20727
840,33,19963,33,20909
840,34,19190,32,21479
840,36,19117,34,21695
840,35,18989,33,22017
840,35,19020,34,21993
840,35,19276,33,21773
840,33,19592,32,21344
840,35,19818,33,21050
840,34,19881,30,20920
840,34,19954,32,20837
850,33,19826,32,21208
850,35,19294,32,21809
850,32,19110,32,22050
850,34,18912,33,22267
850,34,18934,34,22249
850,33,19129,32,22030
850,34,19538,32,21636
850,32,19865,31,21432
850,32,19942,30,21290
850,34,19988,31,21227
860,32,19708,29,21295
860,33,19054,30,21955
860,33,18833,31,22009
860,33,18609,32,22205
860,33,18643,31,22200
860,33,18997,30,22131
860,31,19464,31,21767
860,32,19655,29,21524
860,31,19828,29,21356
860,31,19801,29,21240
870,30,19531,30,21392
870,30,18950,29,21863
870,30,18777,30,22167
870,30,18620,31,22290
870,31,18678,28,22268
870,31,18879,28,22198
870,29,19342,30,21788
870,30,19607,29,21500
870,30,19604,29,21388
870,30,19637,29,21212
880,28,19468,29,21464
880,28,18783,29,22057
880,30,18692,29,22283
880,31,18566,29,22493
880,30,18518,30,22417
880,29,18651,28,22120
880,27,19060,28,21727
880,31,19311,28,21500
880,29,19398,28,21360
880,27,19482,29,21282
890,27,19342,28,21588
890,28,18770,28,22134
890,27,18587,28,22376
890,30,18350,29,22466
890,27,18333,28,22350
890,29,18488,27,22190
890,28,18914,26,21809
890,27,19209,25,21499
890,28,19231,28,21432
890,28,19345,29,21326
900,27,19298,27,21591
900,27,18643,27,22301
900,28,18465,27,22418
900,27,18231,27,22540
900,27,18250,28,22529
900,28,18451,26,22338
900,26,18897,25,21949
900,26,19139,27,21768
900,26,19374,25,21675
900,26,19418,28,21666
910,27,19251,25,21820
910,27,18690,26,22394
910,25,18419,27,22539
910,26,18235,27,22686
910,26,18260,26,22688
910,25,18407,26,22516
910,25,18858,26,22051
910,25,19067,27,21766
910,25,19250,26,21692
910,26,19218,26,21553
920,25,19311,27,21874
920,23,18543,25,22420
920,25,18359,24,22655
920,26,18252,27,22886
920,25,18243,26,22838
920,25,18381,26,22574
920,25,18774,25,22048
920,26,19005,25,21814
920,23,19140,26,21657
920,27,19264,25,21641
930,24,19066,24,21829
930,24,18582,25,22385
930,25,18268,25,22736
930,26,18196,25,22946
930,26,18264,26,22934
930,24,18407,25,22754
930,25,18882,24,22214
930,24,19152,26,21892
930,22,19089,25,21745
930,23,19248,25,21598
940,25,19219,25,21899
940,24,18692,24,22598
940,25,18427,24,22890
940,25,18199,24,23015
940,23,18246,25,22932
940,23,18414,24,22694
940,24,18822,24,22094
940,25,19097,26,21876
940,26,19280,25,21787
940,24,19362,24,21699
950,24,19113,25,21889
950,25,18551,25,22278
950,23,18332,24,22782
950,25,18178,25,22980
950,23,18284,24,22878
950,24,18374,25,22648
950,25,18920,23,22103
950,23,19051,24,21650
950,24,19230,24,21775
950,24,19338,24,21566
960,23,19191,24,21728
960,23,18429,22,22231
960,26,18289,24,22582
960,25,18201,25,22917
960,24,18260,26,22837
960,24,18458,25,22553
960,24,18903,24,22037
960,24,19113,25,21724
960,25,19178,23,21485
960,23,19293,24,21461
970,24,18940,22,21518
970,23,18508,24,22100
970,23,18337,25,22592
970,24,18185,24,22816
970,25,18197,23,22642
970,24,18383,24,22489
970,22,18807,23,21830
970,24,19144,24,21589
970,22,19174,23,21530
970,23,19226,22,21273
980,22,19022,22,21415
980,21,18363,22,21910
980,22,18114,22,22232
980,22,18058,23,22597
980,23,18099,22,22488
980,24,18301,22,22308
980,21,18801,20,21764
980,22,19083,21,21644
980,21,19202,21,21465
980,22,19205,20,21324
990,22,18960,21,21540
990,21,18504,21,22021
990,19,18107,21,22324
990,22,17967,21,22479
990,21,18032,21,22344
990,19,18208,20,22307
990,21,18714,20,21652
990,21,19008,20,21418
990,21,19045,20,21379
990,22,19301,20,21304
1000,21,19019,20,21293
1000,20,18459,19,21878
1000,22,18155,18,22130
1000,21,18036,18,22334
1000,21,18088,20,22251
1000,21,18444,20,22110
1000,20,18848,17,21617
1000,20,19170,20,21345
1000,21,19234,18,21320
1000,21,19282,20,21128
