y-axis,value1,value2,value3,value4
270,20439,54,14635,58
280,20298,55,14781,57
280,17698,54,16893,58
280,17786,54,16831,58
280,16444,52,17994,57
280,16624,54,17803,56
280,17675,55,16853,57
280,18731,55,16034,57
280,20084,55,14658,58
280,20282,56,14766,58
280,20190,56,14608,58
290,19997,57,14775,57
290,17738,57,16608,57
290,17609,57,16871,57
290,16620,55,18066,57
290,16850,58,18148,57
290,18000,58,16908,58
290,18364,56,16229,57
290,20177,57,14609,58
290,19871,56,14772,56
290,20336,58,14574,58
300,20223,59,14813,58
300,17640,57,16731,56
300,17713,58,16777,55
300,16681,55,18238,58
300,16591,57,17760,56
300,17747,59,16838,59
300,18577,59,16069,58
300,20007,61,14671,57
300,20050,59,14601,58
300,20111,61,14565,58
310,19845,62,14856,59
310,17566,60,16591,56
310,17544,58,17082,56
310,16329,58,17973,58
310,16460,59,17733,57
310,17525,60,16836,57
310,18301,63,16271,57
310,19896,63,14563,58
310,19861,62,14772,60
310,20144,64,14307,58
320,19846,65,14861,61
320,17360,65,16777,58
320,17434,64,16761,57
320,16297,62,18147,56
320,16406,63,17726,56
320,17223,63,16957,57
320,18204,66,15977,59
320,19763,65,14677,60
320,19602,68,14607,59
320,19707,65,14355,58
330,19364,68,14848,60
330,17299,70,16839,61
330,16957,65,16819,59
330,16007,66,17951,58
330,16237,66,17915,57
330,17297,68,16861,60
330,18010,70,16005,59
330,19711,69,14395,60
330,19400,70,14545,61
330,19986,70,14274,61
340,19507,73,14872,60
340,17098,72,16820,60
340,17408,72,16908,61
340,15884,71,18307,59
340,16224,73,17796,60
340,16951,71,16787,60
340,17835,74,15936,62
340,19234,72,14590,61
340,19400,75,14774,62
340,19297,75,14486,61
350,19022,76,15076,62
350,16885,77,17192,65
350,16635,76,17243,63
350,15513,73,18131,59
350,15856,76,18177,62
350,16702,74,17148,63
350,17359,78,16176,64
350,19090,77,14758,64
350,18868,78,14838,64
350,19277,78,14515,63
360,18898,79,15163,66
360,16436,81,17228,66
360,16848,80,17205,65
360,15384,77,18567,64
360,15894,82,18291,66
360,16639,79,17346,66
360,17618,84,16464,68
360,18903,82,15072,67
360,18959,82,15009,66
360,19030,82,14747,66
370,18690,87,15402,68
370,16714,86,17344,71
370,16525,85,17678,69
370,15498,83,18779,69
370,15720,86,18426,70
370,16424,84,17320,69
370,17225,87,16451,70
370,19182,86,14924,70
370,18630,86,15268,70
370,19136,88,14780,68
380,18807,89,15385,72
380,16519,94,17616,73
380,16873,90,17500,71
380,15489,90,19058,73
380,15698,90,18323,74
380,16544,91,17695,73
380,17510,94,16631,74
380,18797,92,15300,73
380,18880,93,15444,74
380,19162,93,15299,73
390,19105,97,15546,76
390,16609,100,17741,79
390,16652,97,17723,76
390,15666,97,19136,78
390,15750,100,18601,78
390,16776,95,17688,76
390,17597,102,17041,79
390,19327,98,15053,77
390,18546,99,15535,78
390,19175,98,15005,76
400,18953,103,15613,79
400,16722,106,17749,83
400,16870,105,17674,80
400,15308,101,18982,81
400,15927,106,18462,82
400,16652,102,17492,80
400,17446,108,16724,83
400,19535,105,15156,80
400,18752,109,15979,84
400,19434,106,15095,82
410,18615,114,16027,88
410,16663,117,17814,90
410,16388,109,18134,85
410,15250,110,19147,85
410,15775,110,18425,88
410,16679,110,17714,86
410,17547,118,16551,90
410,19412,113,14952,90
410,18431,118,15684,92
410,19277,114,14993,87
420,18119,118,15705,93
420,16016,124,17664,97
420,16205,117,17572,90
420,14877,117,19068,92
420,15824,122,18266,94
420,16366,120,17545,94
420,17528,132,16384,104
420,19228,125,14623,98
420,18470,136,15586,109
420,18978,123,14918,97
430,18122,144,15930,117
430,16078,150,17938,124
430,15760,131,17982,105
430,14981,132,19031,107
430,15604,137,18317,111
430,16197,139,17154,116
430,17433,164,16170,140
430,18915,151,14502,126
430,18127,172,15485,145
430,18931,149,15111,122
440,17728,184,16064,162
440,15486,197,17810,178
440,15596,153,17844,129
440,14449,163,19347,140
440,15574,170,17861,146
440,16012,193,17288,173
440,17406,239,16188,218
440,19023,218,14408,192
440,17800,257,15359,233
440,18670,205,14989,179
450,17416,313,15925,295
450,15457,324,17489,317
450,15477,228,18238,214
450,14413,236,18830,226
450,15343,265,17927,253
450,16249,327,17108,315
450,17028,443,15683,426
450,18551,421,14258,392
450,17839,484,15169,461
450,18422,353,14756,327
460,16847,573,15218,560
460,14748,615,17036,642
460,15114,373,17484,374
460,14106,417,18810,433
460,15070,482,17334,492
460,15498,636,16668,650
460,16302,889,15039,878
460,18025,824,13746,769
460,16724,979,14537,948
460,17740,701,14566,668
470,15711,1304,14782,1300
470,14229,1339,16144,1432
470,14168,788,17552,851
470,13511,878,17750,973
470,14096,1046,16947,1136
470,14613,1449,15269,1504
470,14646,1914,13797,1896
470,15912,1859,12866,1724
470,15110,1998,13298,1918
470,15935,1362,14145,1326
480,13727,2573,13551,2597
480,12476,2379,14770,2637
480,13012,1525,16700,1730
480,12295,1810,16385,2108
480,12646,2148,15395,2410
480,12956,3150,13178,3220
480,13024,3600,12212,3494
480,14020,3702,11448,3308
480,13048,3625,11916,3462
480,13815,2731,12776,2659
490,11040,4772,11262,4862
490,10396,4262,12376,4843
490,10814,3064,14543,3706
490,10774,3434,14129,4116
490,10260,4160,12554,4812
490,10344,5377,10455,5433
490,9791,6462,9418,6240
490,10795,6534,9001,5629
490,10215,6305,9497,5932
490,11163,5013,10648,4864
500,8474,7119,8676,7230
500,7686,6523,9380,7768
500,9049,4970,11573,6020
500,8393,5403,11331,6899
500,8066,6368,9764,7506
500,7506,7901,8055,8400
500,6820,9207,6688,8886
500,7794,9603,6653,8046
500,6878,9516,6558,8898
500,8255,8213,7679,7589
510,5660,10375,5816,10491
510,5025,9425,6027,11472
510,6484,7655,8353,9806
510,5914,7847,7978,10663
510,5601,8795,6930,11004
510,4875,10484,5353,11496
510,4164,11980,4231,11806
510,4502,12849,4069,10778
510,4163,12809,3987,11572
510,5373,11293,5046,10191
520,3169,12782,3330,13106
520,2991,11575,3548,14340
520,4274,9828,5393,12921
520,3631,10207,4708,14148
520,3352,11198,4041,14123
520,2538,13254,2758,14180
520,2295,14228,2378,13903
520,2375,15194,2251,12617
520,2243,14412,2280,13576
520,3007,13638,3048,13120
530,1573,14572,1729,15543
530,1598,13080,1906,16600
530,2157,11405,2746,16150
530,1945,11784,2461,16614
530,1650,12871,2004,16912
530,1331,14763,1470,15774
530,1054,15389,1155,15656
530,1146,16790,1176,14602
530,1123,15690,1207,15231
530,1508,14691,1630,15086
540,828,15234,937,16453
540,800,13617,975,18205
540,1213,12820,1501,17733
540,1027,12594,1306,18642
540,887,13787,1078,18208
540,666,15233,771,17266
540,564,16248,637,16570
540,606,17318,645,14715
540,552,16113,617,15925
540,735,16076,805,15456
550,430,16001,489,17029
550,399,14153,481,18748
550,586,13564,724,19148
550,525,12898,665,19721
550,466,13827,571,19153
550,387,15028,455,18420
550,319,16104,361,17520
550,329,17521,357,15720
550,304,16770,338,16908
550,376,16786,420,16381
560,256,16276,279,17295
560,242,14101,274,19458
560,337,13898,401,19367
560,308,12839,377,21030
560,285,13894,335,19680
560,247,14567,278,19179
560,216,15865,228,17657
560,225,17644,231,16007
560,206,16444,212,16924
560,235,16939,249,16138
570,185,16152,185,17643
570,182,14395,187,19722
570,220,13931,243,20140
570,207,13014,233,20844
570,199,13738,214,19919
570,183,14790,186,19359
570,162,15785,158,17915
570,164,17355,155,16240
570,160,16869,151,17271
570,177,17238,171,16672
580,149,16206,141,18246
580,143,14212,137,20205
580,172,14158,174,20477
580,163,13088,165,21715
580,157,14130,157,20665
580,141,14511,136,19727
580,133,15934,123,18655
580,135,17124,121,16621
580,128,16430,114,17807
580,140,16801,128,17100
590,117,16038,105,18432
590,115,14448,107,20321
590,135,13993,125,20701
590,129,13203,124,21589
590,125,13951,117,20736
590,113,14747,106,19793
590,106,16021,96,18850
590,108,17485,96,17272
590,103,16818,92,18192
590,113,17160,100,17720
600,97,16437,86,18531
600,91,14490,86,20694
600,108,14618,100,20516
600,104,13071,98,22057
600,100,14305,94,21065
600,95,14513,88,20456
600,86,16105,80,19155
600,87,17182,80,17481
600,82,16881,75,17969
600,90,17230,81,18093
610,78,17011,73,18433
610,76,14966,73,20904
610,85,14688,80,20851
610,85,13648,82,22157
610,80,13839,76,21566
610,81,14603,76,20906
610,71,15807,70,19914
610,73,17221,69,18304
610,70,16748,67,18192
610,73,17401,69,18103
620,66,17005,66,18315
620,63,14923,65,21066
620,71,15066,70,20688
620,72,13558,71,22359
620,66,13796,67,21666
620,68,14698,70,21200
620,61,15746,63,19959
620,62,16789,63,18464
620,61,16995,62,18100
620,62,16964,61,18088
630,57,16976,60,18424
630,58,15056,60,20791
630,61,14947,63,20848
630,60,13708,62,21758
630,59,14133,62,21869
630,58,14859,62,21014
630,56,15763,59,19951
630,56,17081,58,18260
630,53,16935,57,18373
630,55,17212,58,17998
640,54,16869,55,18374
640,53,15057,55,20555
640,55,15119,59,20620
640,56,13741,59,22127
640,52,14134,57,21536
640,53,14821,57,20953
640,52,15605,53,19558
640,52,17025,54,18273
640,50,16936,53,18086
640,50,17138,53,18090
650,50,17113,52,18695
650,50,15161,52,20804
650,51,14677,53,21010
650,50,13769,54,22175
650,49,13749,53,21454
650,49,14567,52,20565
650,48,15720,49,19905
650,49,16945,49,18089
650,45,16887,50,18500
650,48,17204,50,18159
660,44,16851,48,18521
660,45,15011,49,20990
660,48,14834,50,20580
660,46,13540,51,22254
660,47,14027,50,21862
660,46,14517,49,20767
660,46,15562,48,19733
660,45,16867,48,18576
660,45,16865,46,18161
660,45,17078,48,18165
670,44,16824,46,18947
670,42,14642,46,20699
670,44,14434,47,21078
670,44,13449,48,22262
670,45,13904,46,22109
670,45,14742,47,21112
670,42,15556,46,20059
670,44,17251,46,18471
670,43,17126,45,18603
670,44,17389,46,18315
680,42,16890,45,18701
680,41,14828,44,21025
680,43,15011,46,21025
680,43,13463,44,22161
680,43,14010,45,22086
680,43,14887,44,21175
680,41,15845,42,20112
680,42,17126,43,18590
680,41,17364,43,18522
680,42,17406,42,18477
690,41,16853,44,18793
690,39,14829,41,20915
690,42,14398,42,21109
690,41,13574,42,22430
690,40,13879,43,22017
690,41,14711,43,21282
690,39,15541,41,19941
690,41,17197,42,18516
690,40,17188,41,18784
690,40,17250,40,18111
700,39,17090,41,18866
700,38,14785,40,20879
700,39,14785,40,20715
700,40,13531,41,21961
700,38,13844,41,21545
700,38,14795,41,21087
700,39,15786,38,19533
700,38,17028,40,18262
700,39,17345,39,18432
700,38,17297,38,17992
710,37,16865,37,18566
710,38,14886,38,20355
710,35,14622,39,20795
710,38,13607,40,22012
710,37,13837,37,21510
710,37,14637,38,20742
710,35,15475,36,19686
710,36,17255,38,18471
710,36,17240,37,18675
710,37,17246,36,18067
720,35,17068,35,18460
720,33,14664,35,20571
720,35,15018,38,20644
720,36,13624,38,22062
720,34,13797,37,21472
720,37,14390,36,20752
720,34,15758,35,19896
720,36,16782,36,18290
720,34,17071,34,18398
720,34,17136,34,18198
730,34,16837,32,18434
730,32,14882,33,20762
730,35,14658,34,21036
730,33,13320,34,21759
730,34,13598,34,21475
730,33,14587,35,20888
730,32,15587,35,20033
730,33,16922,32,18348
730,33,17077,33,18582
730,32,17174,33,18086
740,31,16868,31,18635
740,30,14447,31,20443
740,32,14596,32,20791
740,32,13134,33,21842
740,31,13521,33,21394
740,32,14129,31,20936
740,32,15231,30,19466
740,32,16534,30,18207
740,32,16835,31,18390
740,32,16767,31,18048
750,31,16479,31,18789
750,31,14334,29,20461
750,29,14126,30,20990
750,31,13155,32,22156
750,31,13460,30,21866
750,31,14281,30,21074
750,30,15351,30,20109
750,29,16887,30,18632
750,30,16703,29,18735
750,30,16817,29,18098
760,32,16633,28,18608
760,29,14274,28,20584
760,29,14171,29,20398
760,30,13058,31,22165
760,28,13394,28,21752
760,31,14209,29,21003
760,30,15310,28,19958
760,28,16645,29,18557
760,29,16759,28,18497
760,30,16671,29,18017
770,30,16716,26,18772
770,29,14374,26,20646
770,28,14046,27,20714
770,29,13099,28,22031
770,30,13236,29,21447
770,29,14075,27,20722
770,29,15352,26,20090
770,29,16851,27,18596
770,28,16619,27,18415
770,28,17054,27,18128
780,28,16337,27,18502
780,25,14246,28,21004
780,29,14407,27,21131
780,29,13121,26,22440
780,28,13497,27,22133
780,28,14231,27,21384
780,26,15382,25,20127
780,28,16565,27,18882
780,28,16792,27,18398
780,28,16916,25,18479
790,27,16261,26,18953
790,27,14336,26,21201
790,27,14103,27,21339
790,26,13200,27,22358
790,24,13345,25,21953
790,26,14027,26,21025
790,24,15000,25,19858
790,28,16478,25,18317
790,27,16442,25,18559
790,27,16908,25,18431
800,26,16465,24,19064
800,25,14043,24,21066
800,26,14287,24,21038
800,25,12860,24,22160
800,27,13258,24,21876
800,24,13986,25,21221
800,27,14929,23,19882
800,25,16179,24,18522
800,24,16487,23,18452
800,26,16362,24,18339
810,24,16013,23,18618
810,24,13779,22,20628
810,25,14055,24,21024
810,24,12635,24,21777
810,24,12900,23,21519
810,24,13926,23,20896
810,26,14931,21,20277
810,25,16378,22,18586
810,24,16123,21,18454
810,24,16620,21,18462
820,25,16286,22,18490
820,24,13804,21,21050
820,22,13990,24,20694
820,24,12791,22,22502
820,25,13049,22,22183
820,23,13788,22,21249
820,23,14915,21,20389
820,23,15915,21,18843
820,23,16324,21,18694
820,24,16344,22,18707
830,24,16176,23,19203
830,24,13868,23,21376
830,23,13699,21,21207
830,24,12423,20,22091
830,23,12631,21,21863
830,23,13777,21,21425
830,22,14621,22,20714
830,23,16161,21,19074
830,21,16100,21,18953
830,23,16085,22,18601
840,22,16159,20,19276
840,23,13752,23,21579
840,23,13835,19,21356
840,23,12545,21,22821
840,23,12926,21,22586
840,24,13532,21,21748
840,24,14411,19,20262
840,23,15908,20,19421
840,23,16308,22,19288
840,24,16246,22,19288
850,24,16146,21,19420
850,23,13690,20,21451
850,22,13493,20,21492
850,24,12729,21,22851
850,22,12946,21,22801
850,22,13487,21,21407
850,23,14692,21,20918
850,24,16190,21,19471
850,23,16021,20,19079
850,22,15921,20,18692
860,22,16270,21,19566
860,22,13605,20,21606
860,23,14019,21,21825
860,22,12745,20,23233
860,26,12869,20,22932
860,23,13675,22,21940
860,24,14427,22,20484
860,24,15910,21,19754
860,23,16208,21,19219
860,23,16207,21,19288
870,24,15866,22,19727
870,24,13481,21,21757
870,21,13343,21,21609
870,22,12490,20,23128
870,21,12794,20,22949
870,21,13486,20,21790
870,22,14280,22,21005
870,23,15784,23,19509
870,23,15896,22,19426
870,23,15816,21,19092
880,23,15455,23,19516
880,25,13008,24,21560
880,24,13270,23,21296
880,24,12358,22,23340
880,22,12301,22,22373
880,23,13328,22,22116
880,25,14176,24,20706
880,26,15349,25,19198
880,26,15788,27,19464
880,27,15596,25,19002
890,29,15459,30,19643
890,29,13265,31,21694
890,27,13218,26,21888
890,26,12092,25,22676
890,29,12141,25,22118
890,26,13156,26,21473
890,32,13847,32,20657
890,31,15239,31,19011
890,31,15044,33,18826
890,32,15628,34,19153
900,33,15087,36,19192
900,35,12699,38,21251
900,31,13087,32,21155
900,30,11846,30,22243
900,32,11979,34,21871
900,33,13012,34,21690
900,38,13397,42,19889
900,38,14941,41,19451
900,38,14981,44,18895
900,38,15126,44,19164
910,42,14552,50,19091
910,44,13015,51,21221
910,37,12637,43,21171
910,35,12011,40,22463
910,40,12142,43,22325
910,40,12646,44,21122
910,44,13527,55,20583
910,45,14392,53,18655
910,47,14374,57,18908
910,46,14635,55,18551
920,50,14185,62,18885
920,50,12605,63,21383
920,46,12668,56,21175
920,45,11555,52,22458
920,47,11641,55,21744
920,47,12311,57,21255
920,52,13087,67,20276
920,51,14256,66,19308
920,54,14421,69,19013
920,52,14405,68,19041
930,56,14647,75,19428
930,55,12730,72,21006
930,53,12488,66,21235
930,49,11645,64,22253
930,52,11630,67,21618
930,52,12370,68,21200
930,56,13186,74,20656
930,56,14201,75,19084
930,56,14027,75,19287
930,56,14433,74,18945
940,55,14197,75,19152
940,56,12654,73,21491
940,55,12788,75,21653
940,53,11478,70,22212
940,55,11991,74,22531
940,55,12248,72,21332
940,54,13401,75,20865
940,54,14389,75,19730
940,54,14256,73,19240
940,54,14367,72,19114
950,52,14169,69,19919
950,52,12562,64,21777
950,52,12340,69,21902
950,53,11643,69,23098
950,51,11601,66,22595
950,51,12176,68,21726
950,48,13108,62,21328
950,51,14373,67,19844
950,49,14225,63,19797
950,50,14644,64,19708
960,43,14174,59,19915
960,42,12218,52,22074
960,46,12304,61,21809
960,49,11251,59,23274
960,46,11643,58,23061
960,47,12140,58,22491
960,41,13119,50,21573
960,42,14258,54,20255
960,42,14406,51,20339
960,41,14537,52,20168
970,36,13965,41,20404
970,32,12034,39,22493
970,38,12013,46,23026
970,39,11030,47,23956
970,37,11320,43,23864
970,37,11834,44,22894
970,30,12719,35,21744
970,35,14285,39,20468
970,30,14316,33,20634
970,30,14332,35,19753
980,26,13948,32,20178
980,26,12042,26,22255
980,31,12219,34,22472
980,30,11098,34,24445
980,29,11455,33,23867
980,30,12143,34,23073
980,24,12999,26,21804
980,27,13997,28,20076
980,24,14115,24,19832
980,24,14428,25,20065
990,21,13588,21,20028
990,21,11889,19,22135
990,21,11755,23,22908
990,24,11040,27,24425
990,22,11112,22,23407
990,22,11995,22,22972
990,18,12741,18,21390
990,20,13963,19,19589
990,18,13677,18,19619
990,21,14116,19,19258
1000,17,13744,16,19835
1000,17,11946,16,22067
1000,18,11782,17,22188
1000,17,10671,19,23327
1000,19,11457,16,23384
1000,18,12230,16,22593
1000,17,13048,15,21372
1000,17,14450,15,19517
1000,17,14003,14,19982
1000,17,14437,15,18981
