y-axis,value1,value2,value3,value4
220,21249,52,19795,41
220,21244,50,19633,42
230,20972,54,19700,43
230,20528,55,20208,45
230,20363,51,20579,43
230,20335,48,20659,41
230,20309,52,20681,43
230,20485,50,20450,43
230,20724,56,20049,47
230,20902,55,19717,47
230,20965,55,19642,48
230,21063,56,19536,48
240,20932,60,19628,51
240,20402,61,20114,52
240,20242,56,20267,51
240,20055,54,20478,47
240,20112,60,20419,51
240,20251,57,20250,49
240,20635,64,19847,54
240,20820,64,19667,54
240,20903,64,19591,54
240,21058,66,19575,56
250,21048,70,19723,62
250,20529,72,20201,64
250,20301,69,20443,60
250,20160,61,20564,58
250,20145,68,20544,60
250,20344,67,20360,59
250,20661,75,20012,68
250,20901,75,19788,66
250,21044,75,19741,66
250,21107,78,19652,67
260,21065,84,19737,74
260,20512,86,20251,77
260,20330,80,20390,72
260,20111,76,20584,66
260,20113,82,20504,74
260,20259,78,20338,70
260,20668,89,19966,81
260,20910,90,19857,79
260,21094,91,19811,81
260,21149,94,19740,81
270,20970,103,19807,92
270,20461,103,20282,94
270,20215,95,20537,89
270,20168,88,20641,81
270,20189,98,20664,90
270,20480,96,20508,89
270,20830,113,20168,102
270,21128,112,19869,99
270,21104,111,19765,98
270,21154,112,19567,99
280,21050,120,19773,106
280,20554,126,20257,116
280,20447,111,20420,104
280,20337,107,20644,99
280,20490,119,20565,109
280,20707,118,20366,108
280,21059,138,19968,125
280,21349,132,19678,115
280,21260,144,19743,129
280,21376,132,19610,119
290,20945,155,19926,140
290,20559,160,20265,149
290,20408,137,20524,129
290,20320,137,20657,130
290,20437,145,20469,138
290,20626,152,20259,142
290,20899,179,19838,162
290,21201,167,19583,150
290,21107,184,19680,164
290,21106,161,19713,145
300,20858,191,19929,173
300,20351,197,20384,187
300,20262,166,20624,159
300,20130,170,20755,162
300,20292,180,20533,172
300,20392,197,20396,186
300,20783,227,19957,204
300,20984,216,19745,194
300,20881,235,19800,211
300,20961,212,19783,189
310,20509,260,20019,238
310,20052,264,20341,248
310,19810,221,20561,214
310,19726,223,20667,218
310,19905,240,20575,228
310,20140,261,20362,244
310,20470,303,20040,275
310,20706,292,19782,259
310,20618,308,19807,277
310,20580,275,19777,247
320,20307,314,19855,282
320,19799,324,20302,303
320,19817,273,20581,258
320,19713,273,20808,262
320,19883,298,20457,280
320,19877,326,20231,303
320,20177,372,19648,333
320,20482,358,19456,313
320,20372,388,19573,340
320,20514,350,19585,306
330,20019,416,19655,371
330,19567,427,19996,393
330,19532,362,20272,339
330,19424,362,20390,343
330,19584,392,20212,365
330,19826,420,20017,385
330,20079,493,19570,437
330,20337,470,19373,406
330,20260,506,19410,440
330,20349,449,19451,393
340,20014,527,19578,468
340,19522,549,19975,505
340,19498,457,20245,429
340,19399,462,20408,437
340,19587,497,20091,459
340,19600,543,19939,498
340,19891,625,19358,552
340,20148,591,19126,510
340,19914,637,19132,556
340,20057,570,19152,494
350,19807,689,19333,610
350,19438,710,19776,652
350,19479,596,20136,555
350,19336,603,20264,569
350,19407,642,19996,594
350,19461,691,19666,631
350,19680,792,19198,703
350,19932,763,19030,662
350,19836,815,19043,711
350,20016,733,19193,641
360,19647,854,19484,769
360,19111,881,19876,827
360,19159,735,20194,700
360,18969,750,20350,723
360,19142,802,20019,756
360,19116,877,19852,822
360,19379,993,19270,896
360,19595,948,19043,839
360,19337,1011,19058,906
360,19553,917,19131,813
370,19182,1103,19300,1010
370,18725,1129,19589,1074
370,18625,951,19951,919
370,18559,987,19994,960
370,18665,1041,19812,999
370,18888,1145,19490,1074
370,19038,1282,19097,1175
370,19352,1253,18974,1119
370,19197,1310,18899,1179
370,19271,1146,19141,1035
380,18729,1369,19031,1276
380,18368,1362,19329,1313
380,18352,1169,19770,1146
380,18289,1224,19709,1200
380,18347,1298,19514,1258
380,18540,1489,19008,1401
380,18659,1567,18696,1445
380,18928,1540,18542,1388
380,18754,1591,18649,1455
380,18846,1410,18937,1297
390,18269,1721,18710,1630
390,17977,1660,19020,1618
390,17937,1478,19552,1478
390,18012,1533,19447,1519
390,17982,1649,19183,1617
390,18231,1830,18590,1727
390,18252,1970,18281,1834
390,18509,1930,18121,1756
390,18242,1955,18167,1810
390,18267,1741,18476,1628
400,17925,2071,18204,1954
400,17628,2067,18562,2019
400,17671,1807,19074,1799
400,17631,1886,18844,1864
400,17513,2012,18481,1973
400,17685,2261,17897,2136
400,17761,2390,17572,2215
400,18068,2341,17465,2120
400,17862,2393,17604,2211
400,18076,2141,18030,1992
410,17231,2546,17527,2436
410,16971,2491,17780,2453
410,17005,2223,18360,2243
410,16979,2310,18210,2320
410,17001,2465,17911,2436
410,17084,2749,17261,2618
410,17104,2920,16958,2734
410,17409,2862,16876,2616
410,17188,2919,16982,2723
410,17375,2624,17442,2477
420,16776,3048,17060,2929
420,16419,3019,17406,3024
420,16594,2669,18000,2721
420,16551,2781,17785,2810
420,16434,2956,17481,2966
420,16515,3274,16779,3147
420,16489,3459,16381,3256
420,16708,3407,16243,3136
420,16508,3470,16318,3250
420,16740,3131,16787,2965
430,16048,3721,16315,3588
430,15870,3632,16614,3606
430,15933,3273,17269,3357
430,15932,3386,17107,3441
430,15880,3585,16770,3590
430,15899,3957,16109,3809
430,15808,4182,15691,3950
430,16089,4126,15566,3797
430,15805,4169,15624,3919
430,16060,3784,16106,3603
440,15411,4344,15690,4215
440,15028,4289,15914,4329
440,15310,3815,16608,3935
440,15254,3968,16450,4075
440,15169,4208,16173,4274
440,15219,4667,15473,4526
440,15151,4919,15108,4686
440,15410,4860,14995,4514
440,15090,4911,14926,4641
440,15379,4479,15478,4295
450,14675,5220,14953,5086
450,14472,5074,15234,5107
450,14594,4612,15888,4791
450,14545,4723,15696,4866
450,14438,4965,15361,5049
450,14315,5422,14575,5283
450,14236,5709,14174,5443
450,14481,5666,14100,5282
450,14278,5730,14164,5443
450,14650,5258,14734,5054
460,13807,5916,14059,5772
460,13483,5813,14274,5902
460,13868,5248,15032,5445
460,13765,5434,14810,5599
460,13576,5707,14422,5814
460,13457,6266,13655,6104
460,13376,6570,13282,6270
460,13648,6500,13239,6053
460,13423,6567,13267,6236
460,13772,6073,13826,5846
470,12871,6885,13087,6743
470,12703,6699,13315,6768
470,12899,6154,14016,6431
470,12833,6314,13790,6531
470,12676,6612,13417,6744
470,12524,7167,12687,7010
470,12422,7513,12313,7196
470,12715,7514,12309,7022
470,12526,7561,12366,7210
470,12914,7016,12941,6775
480,12037,7682,12239,7564
480,11691,7549,12357,7732
480,12120,6895,13114,7199
480,11989,7118,12890,7398
480,11797,7431,12513,7627
480,11625,8090,11785,7955
480,11525,8429,11433,8122
480,11792,8358,11419,7847
480,11515,8400,11355,8039
480,11868,7822,11889,7581
490,10976,8706,11094,8583
490,10842,8521,11320,8681
490,11129,7885,12006,8272
490,11033,8079,11782,8398
490,10861,8405,11411,8614
490,10608,9031,10666,8879
490,10445,9359,10274,9022
490,10667,9353,10267,8808
490,10473,9385,10283,9019
490,10929,8832,10890,8588
500,10105,9591,10187,9503
500,9858,9414,10330,9707
500,10314,8743,11093,9207
500,10158,8928,10875,9370
500,9960,9260,10500,9594
500,9686,9878,9794,9859
500,9495,10277,9372,10036
500,9785,10232,9429,9725
500,9569,10321,9386,10007
500,10056,9800,9995,9586
510,9144,10672,9190,10658
510,9015,10468,9356,10799
510,9352,9726,10054,10341
510,9186,9884,9816,10465
510,9013,10161,9487,10621
510,8770,10837,8838,10879
510,8617,11252,8490,11075
510,8795,11300,8472,10860
510,8643,11375,8430,11083
510,9098,10805,9034,10672
520,8271,11497,8338,11643
520,8083,11290,8455,11869
520,8577,10569,9217,11343
520,8369,10761,8952,11518
520,8153,11051,8596,11698
520,7861,11820,7905,11980
520,7765,12197,7636,12118
520,7969,12321,7645,11931
520,7785,12317,7600,12140
520,8199,11730,8131,11704
530,7286,12475,7308,12740
530,7192,12250,7464,12925
530,7548,11569,8087,12553
530,7391,11741,7854,12648
530,7224,12084,7547,12840
530,6941,12792,6928,13031
530,6754,13122,6607,13129
530,6942,13204,6640,12903
530,6795,13155,6616,13100
530,7210,12617,7157,12742
540,6475,13345,6457,13610
540,6303,13064,6527,13833
540,6751,12312,7168,13297
540,6595,12535,6953,13481
540,6397,12827,6631,13628
540,6105,13650,6041,13898
540,6014,14004,5826,13981
540,6189,14079,5862,13735
540,6035,14018,5815,13939
540,6370,13437,6240,13549
550,5498,14055,5479,14518
550,5473,13812,5636,14773
550,5824,13193,6216,14523
550,5680,13359,6016,14634
550,5516,13602,5745,14691
550,5239,14269,5204,14758
550,5090,14631,4956,14835
550,5232,14769,4983,14624
550,5135,14736,4968,14862
550,5498,14228,5411,14546
560,4838,14632,4811,15186
560,4684,14360,4844,15546
560,5105,13725,5424,15161
560,4958,13956,5218,15301
560,4773,14292,4944,15481
560,4480,15041,4420,15585
560,4352,15359,4198,15595
560,4495,15445,4244,15301
560,4377,15412,4207,15554
560,4711,14925,4592,15267
570,4059,15436,4015,16151
570,4032,15187,4124,16411
570,4334,14577,4590,16250
570,4227,14790,4427,16359
570,4076,15099,4196,16412
570,3829,15829,3768,16485
570,3725,16178,3593,16500
570,3832,16301,3610,16236
570,3726,16181,3586,16464
570,4022,15677,3937,16170
580,3468,16137,3413,16847
580,3367,15854,3451,17249
580,3715,15272,3896,16977
580,3598,15483,3753,17152
580,3468,15798,3565,17263
580,3235,16540,3171,17240
580,3116,16777,3000,17142
580,3218,16892,3027,16846
580,3143,16812,2995,17052
580,3393,16327,3293,16843
590,2856,16832,2808,17697
590,2859,16559,2904,18007
590,3109,16020,3270,18018
590,3014,16112,3140,17984
590,2886,16360,2960,17983
590,2688,16998,2638,17858
590,2578,17316,2480,17775
590,2665,17480,2509,17536
590,2591,17423,2493,17828
590,2845,17053,2777,17705
600,2428,17468,2371,18171
600,2349,17075,2396,18490
600,2633,16512,2740,18320
600,2532,16689,2615,18400
600,2430,17041,2479,18548
600,2250,17752,2199,18416
600,2157,18040,2073,18331
600,2250,18250,2105,18083
600,2182,18185,2076,18344
600,2388,17725,2305,18209
610,1948,17928,1911,18615
610,1938,17612,1962,18922
610,2138,17106,2225,19030
610,2083,17284,2162,19107
610,1979,17505,2025,19062
610,1816,18154,1785,18905
610,1743,18472,1682,18838
610,1802,18629,1708,18589
610,1747,18473,1687,18764
610,1937,18101,1882,18694
620,1604,18347,1580,19054
620,1564,17964,1600,19447
620,1784,17518,1868,19462
620,1704,17637,1782,19492
620,1620,17913,1674,19515
620,1474,18602,1460,19261
620,1404,18881,1364,19111
620,1458,19017,1379,18785
620,1405,18873,1355,18977
620,1554,18456,1517,18916
630,1271,18742,1267,19434
630,1262,18356,1299,19718
630,1407,17850,1481,19820
630,1349,17965,1413,19770
630,1280,18242,1324,19719
630,1162,18897,1156,19495
630,1103,19166,1089,19333
630,1145,19377,1102,19136
630,1118,19166,1099,19329
630,1247,18742,1233,19229
640,1041,18950,1057,19727
640,1010,18602,1062,20165
640,1156,18166,1234,20135
640,1098,18299,1168,20139
640,1032,18513,1088,20021
640,922,19126,939,19737
640,880,19326,881,19520
640,925,19524,905,19299
640,886,19402,887,19537
640,987,19163,986,19481
650,796,19264,817,19932
650,778,18878,829,20296
650,883,18469,958,20427
650,855,18402,932,20453
650,810,18633,871,20240
650,751,18964,791,20094
650,686,19458,704,19805
650,718,19657,721,19522
650,675,19619,685,19700
650,749,19443,760,19639
660,634,19555,663,20041
660,593,19045,645,20502
660,699,18708,767,20547
660,684,18650,758,20791
660,651,18947,711,20622
660,600,19258,653,20617
660,544,19787,573,20202
660,571,19966,584,19915
660,531,19908,551,19970
660,593,19825,609,19853
670,486,19876,514,20307
670,467,19483,513,20806
670,545,19196,607,20943
670,529,19024,595,21092
670,511,19241,568,20958
670,472,19465,518,20719
670,424,19849,452,20317
670,448,20134,467,20081
670,416,20170,440,20203
670,461,20151,481,20176
680,393,20003,424,20422
680,366,19538,411,20881
680,433,19286,486,21039
680,423,19196,487,21243
680,403,19420,457,21043
680,374,19631,420,20989
680,344,20153,374,20587
680,364,20385,386,20321
680,336,20409,359,20477
680,371,20408,396,20391
690,307,20217,338,20771
690,293,19838,334,21177
690,339,19530,388,21268
690,331,19381,382,21344
690,318,19520,361,21197
690,299,19772,334,20939
690,268,20151,295,20603
690,280,20354,304,20338
690,261,20349,289,20424
690,291,20350,316,20465
700,248,20153,274,20639
700,230,19665,268,21076
700,269,19485,314,21334
700,266,19383,311,21513
700,256,19645,296,21306
700,235,19700,270,21201
700,216,20108,241,20665
700,225,20295,249,20359
700,210,20208,235,20491
700,232,20300,260,20475
710,195,20230,220,20752
710,187,19697,217,21092
710,216,19446,251,21187
710,209,19296,247,21295
710,202,19519,238,21209
710,191,19830,217,21013
710,174,20225,198,20678
710,182,20411,199,20437
710,171,20334,188,20399
710,187,20267,208,20353
720,163,20306,183,20668
720,153,19794,180,21056
720,175,19519,209,21173
720,171,19338,203,21250
720,164,19574,192,21007
720,152,19683,179,20899
720,142,20188,160,20517
720,150,20400,166,20237
720,140,20311,157,20388
720,152,20327,170,20311
730,131,20233,149,20745
730,125,19833,148,21179
730,142,19608,171,21340
730,138,19504,165,21476
730,134,19702,160,21339
730,126,19929,148,21108
730,116,20276,133,20717
730,121,20444,135,20466
730,115,20431,130,20542
730,127,20371,141,20515
740,111,20224,127,20812
740,103,19779,124,21250
740,118,19645,141,21477
740,115,19474,141,21590
740,111,19678,135,21304
740,103,19764,122,21157
740,95,20205,111,20685
740,101,20459,115,20449
740,95,20396,108,20599
740,104,20500,117,20623
750,90,20422,105,20896
750,87,19945,104,21260
750,95,19681,116,21376
750,97,19523,114,21438
750,92,19723,111,21330
750,90,19942,107,21202
750,83,20440,95,20819
750,85,20679,96,20684
750,80,20718,93,20671
750,84,20716,96,20632
760,78,20490,89,20797
760,74,20003,89,21229
760,81,19773,97,21406
760,83,19646,101,21578
760,78,19763,95,21484
760,77,19820,93,21427
760,70,20317,82,20961
760,74,20476,84,20784
760,71,20617,80,20832
760,73,20646,83,20759
770,67,20470,74,21006
770,65,20037,75,21405
770,68,19753,83,21699
770,72,19663,86,21832
770,67,19653,81,21767
770,66,19773,82,21682
770,63,20268,69,21262
770,65,20447,71,21106
770,62,20541,70,20997
770,64,20680,71,20854
780,60,20460,66,20925
780,57,19984,65,21440
780,60,19817,71,21523
780,62,19643,76,21699
780,58,19773,71,21641
780,61,19894,69,21613
780,55,20372,63,21166
780,56,20516,63,21040
780,56,20629,62,20913
780,55,20628,62,20790
790,52,20576,57,20851
790,52,20056,57,21384
790,53,19903,62,21532
790,56,19748,65,21706
790,54,19773,61,21696
790,53,19915,62,21586
790,50,20239,55,21168
790,50,20420,56,20998
790,51,20477,55,20896
790,51,20521,55,20747
800,50,20336,55,20838
800,46,19785,52,21267
800,48,19658,56,21471
800,50,19515,58,21746
800,49,19695,55,21675
800,49,19750,54,21533
800,47,20174,51,21050
800,47,20210,51,20836
800,48,20370,49,20693
800,47,20360,51,20659
810,47,20225,49,20967
810,43,19661,48,21349
810,47,19440,49,21495
810,46,19313,54,21515
810,45,19334,50,21446
810,46,19443,50,21366
810,44,19889,46,20977
810,45,20081,46,20811
810,45,20176,45,20745
810,43,20279,46,20634
820,42,20126,45,20760
820,41,19606,45,21231
820,41,19487,46,21384
820,43,19286,47,21596
820,42,19319,48,21496
820,43,19433,47,21388
820,41,19831,42,20963
820,42,19963,44,20819
820,40,20126,40,20673
820,42,20214,41,20607
830,41,20055,40,20936
830,40,19513,41,21375
830,40,19281,43,21541
830,40,19198,42,21641
830,40,19261,42,21609
830,39,19349,41,21481
830,39,19779,39,21124
830,40,20021,39,20904
830,39,20132,38,20907
830,39,20244,39,20824
840,39,20061,37,20944
840,39,19496,37,21442
840,39,19361,39,21538
840,39,19200,39,21771
840,39,19245,38,21748
840,40,19414,39,21716
840,38,19879,36,21377
840,37,20011,36,21269
840,37,20182,37,21125
840,39,20179,36,21079
850,37,20145,36,21297
850,36,19622,35,21818
850,38,19467,36,21989
850,38,19309,38,22052
850,37,19322,36,21938
850,37,19369,36,21778
850,35,19758,36,21403
850,36,19981,36,21204
850,35,20075,32,21121
850,34,20191,36,21071
860,36,20246,32,21425
860,33,19732,33,21966
860,35,19563,36,21989
860,36,19304,36,22062
860,35,19303,34,21983
860,35,19413,34,21859
860,33,19882,32,21524
860,34,20057,33,21488
860,35,20244,33,21349
860,33,20314,33,21369
870,32,20134,31,21654
870,32,19667,31,22131
870,33,19404,32,22316
870,32,19300,33,22433
870,33,19373,33,22375
870,34,19418,34,22218
870,32,19756,31,21799
870,32,19960,32,21596
870,30,20071,31,21516
870,32,20179,29,21500
880,30,20140,30,21794
880,31,19573,30,22312
880,32,19487,31,22364
880,33,19264,30,22599
880,32,19290,33,22520
880,30,19350,32,22368
880,29,19726,29,21875
880,30,19872,30,21715
880,31,20014,29,21515
880,30,20114,30,21515
890,30,19869,29,21612
890,30,19336,30,22109
890,29,19137,29,22257
890,30,18994,29,22385
890,31,19072,29,22294
890,31,19251,29,22251
890,30,19702,28,21936
890,29,19944,29,21745
890,31,20107,28,21694
890,29,20141,28,21619
900,29,19923,29,21675
900,29,19279,28,22097
900,29,19153,28,22195
900,28,18954,28,22416
900,28,19010,29,22400
900,28,19173,30,22418
900,27,19665,27,22010
900,30,19738,29,21806
900,27,19815,27,21589
900,28,19819,27,21494
910,27,19830,27,21780
910,27,19296,27,22233
910,27,19057,29,22388
910,28,18898,28,22504
910,28,18972,28,22499
910,26,19071,26,22323
910,26,19444,27,21924
910,26,19601,28,21710
910,26,19694,27,21572
910,27,19730,26,21439
920,24,19719,25,21596
920,24,19070,26,21999
920,24,18993,26,22175
920,27,18854,27,22361
920,25,18936,27,22372
920,27,19058,27,22334
920,24,19556,26,21862
920,26,19675,26,21715
920,25,19847,26,21590
920,23,19857,27,21472
930,25,19535,24,21510
930,24,19119,25,21968
930,25,18985,26,22273
930,24,18797,26,22363
930,25,18906,26,22315
930,25,18962,25,22122
930,22,19375,25,21686
930,24,19553,25,21477
930,22,19620,24,21371
930,24,19744,24,21312
940,23,19648,23,21555
940,22,19121,25,22133
940,24,19014,25,22389
940,25,18887,25,22607
940,24,18876,25,22489
940,24,18944,26,22368
940,23,19355,23,21867
940,23,19450,25,21656
940,25,19551,25,21545
940,23,19710,25,21606
950,25,19622,25,21935
950,23,19114,25,22326
950,24,18855,24,22573
950,22,18638,25,22658
950,23,18659,26,22544
950,23,18806,25,22454
950,23,19280,24,22051
950,24,19539,25,21949
950,24,19695,26,21905
950,23,19743,26,21773
960,24,19535,25,21721
960,24,18947,25,22204
960,24,18912,25,22457
960,23,18692,26,22681
960,23,18836,24,22639
960,22,18963,25,22587
960,23,19424,25,22107
960,25,19521,25,21938
960,25,19724,25,21778
960,22,19725,24,21733
970,24,19633,23,21769
970,24,19097,22,22194
970,23,18913,22,22382
970,23,18799,25,22612
970,22,18820,26,22459
970,23,18957,25,22313
970,21,19375,22,21844
970,23,19583,23,21685
970,23,19651,23,21604
970,23,19728,24,21483
980,21,19599,23,21650
980,22,19094,22,22179
980,22,18929,22,22354
980,22,18799,23,22619
980,22,18899,24,22540
980,23,19011,22,22456
980,22,19481,19,21954
980,21,19548,22,21753
980,21,19712,21,21571
980,21,19688,21,21468
990,20,19563,20,21543
990,20,19164,19,22057
990,21,18948,22,22382
990,21,18886,22,22531
990,22,18942,19,22453
990,21,19017,21,22307
990,20,19385,18,21670
990,20,19554,19,21525
990,21,19544,20,21310
990,21,19588,18,21185
1000,20,19518,20,21447
1000,19,19052,19,21952
1000,21,18959,20,22259
1000,20,18794,20,22393
1000,19,18818,21,22260
1000,20,18885,19,21987
1000,20,19246,19,21485
1000,19,19450,19,21302
1000,21,19535,18,21294
1000,20,19692,19,21294
