y-axis,value1,value2,value3,value4
400,17415,82,18810,75
400,18190,89,17875,77
400,19398,89,16891,76
400,19245,88,16912,77
400,19484,90,16710,77
410,19473,93,16878,83
410,17431,94,18540,85
410,17419,91,18869,80
410,16646,87,19699,78
410,16548,92,19439,80
410,17429,91,18798,81
410,18224,99,18009,86
410,19449,99,17068,86
410,19254,102,17074,88
410,19535,99,16867,86
420,19070,109,17017,95
420,17527,111,18440,98
420,17323,100,18973,89
420,16539,96,19679,87
420,16719,103,19529,92
420,17570,105,18693,91
420,18250,121,18048,107
420,19706,117,16600,103
420,19233,126,17195,110
420,19866,118,16589,102
430,19155,147,16993,131
430,17312,155,18434,141
430,17184,124,18662,109
430,16272,122,19593,111
430,16995,134,19136,121
430,17662,142,18251,130
430,18474,187,17374,171
430,19724,172,16093,153
430,19265,208,16818,188
430,19547,162,16374,143
440,18814,235,17267,216
440,17495,255,18543,244
440,17008,168,19071,159
440,16481,181,19643,171
440,17231,202,18955,192
440,17615,246,18259,234
440,18425,334,17054,315
440,19621,305,15837,273
440,18785,364,16368,337
440,19279,261,16226,236
450,18330,467,16821,445
450,16659,484,18192,495
450,16821,313,18792,312
450,16037,326,19447,335
450,16596,376,18459,379
450,17223,481,17627,481
450,17688,680,16339,652
450,18893,665,15609,605
450,18317,750,16003,703
450,18910,544,16125,502
460,17420,926,16197,899
460,15880,932,17119,978
460,16063,571,18374,603
460,15408,615,18668,671
460,16055,742,17990,788
460,16129,945,16915,979
460,16746,1301,15804,1275
460,18054,1271,14773,1145
460,17089,1423,15240,1349
460,17695,1019,15343,950
470,15819,1846,14910,1810
470,14639,1785,16206,1953
470,14997,1170,17643,1305
470,14363,1306,17665,1509
470,14905,1523,16866,1678
470,15203,2094,15071,2126
470,15035,2593,13977,2520
470,15840,2685,13284,2420
470,15430,2630,13660,2467
470,16143,1993,14749,1916
480,13850,3229,13617,3268
480,13164,2916,14651,3235
480,13631,2086,16357,2415
480,13238,2375,15822,2763
480,13048,2833,14863,3196
480,13269,3768,12964,3800
480,13094,4341,12063,4171
480,13799,4353,11527,3869
480,13412,4243,12148,4019
480,14039,3396,13069,3297
490,11542,5309,11258,5347
490,10878,4832,12294,5510
490,11638,3719,14107,4448
490,11238,4057,13594,4868
490,11012,4764,12411,5418
490,10734,5923,10558,6000
490,10211,6870,9529,6647
490,10892,6920,9236,6139
490,10519,6639,9733,6364
490,11604,5462,10976,5356
500,9059,7494,8987,7674
500,8611,6820,9706,7863
500,9575,5420,11451,6554
500,9071,5750,11245,7197
500,8705,6712,9986,7868
500,8391,7898,8590,8342
500,7697,9125,7299,8951
500,8438,9407,7111,8233
500,7856,9419,7178,8902
500,8960,8279,8207,7882
510,6548,10302,6338,10294
510,5895,9487,6681,11171
510,7157,7697,8612,9528
510,6639,7850,8343,10175
510,6463,8791,7554,10645
510,5834,10386,6141,11363
510,5216,11798,5049,11781
510,5547,12380,4879,11159
510,5159,12166,4785,11610
510,6371,10812,5930,10418
520,4231,12425,4348,13223
520,4123,11530,4707,13805
520,5164,9580,6376,12358
520,4544,10069,5691,13272
520,4234,10944,4987,13534
520,3664,12990,3800,13942
520,3279,13752,3227,13846
520,3492,14733,3132,13221
520,3319,14064,3160,13595
520,4099,13126,3991,13054
530,2340,14463,2367,14963
530,2343,13302,2660,15988
530,2977,12089,3611,15581
530,2742,12301,3327,15936
530,2426,13265,2789,16198
530,2040,14837,2090,15604
530,1686,15718,1663,15721
530,1838,16559,1683,14930
530,1793,15917,1728,15414
530,2310,14794,2282,14881
540,1275,15678,1298,16736
540,1341,14614,1483,17599
540,1796,13402,2148,17633
540,1570,13553,1861,17807
540,1321,14301,1494,17866
540,1082,15940,1097,17035
540,899,16613,876,16832
540,982,17698,901,16034
540,926,16977,894,16824
540,1231,16413,1214,16631
550,641,16495,630,17701
550,648,15083,699,19178
550,896,14345,1026,19189
550,823,14022,954,19432
550,699,15038,761,19259
550,576,16268,577,18515
550,444,17099,416,17710
550,472,18341,419,16746
550,443,17811,404,17359
550,583,17641,546,17221
560,367,17258,331,18367
560,349,15836,333,19617
560,504,15260,527,19948
560,463,14800,493,20572
560,403,15409,400,19940
560,336,16239,314,19359
560,271,17121,238,18444
560,289,18341,243,17038
560,261,17792,222,17767
560,323,17925,279,17480
570,212,17304,178,18394
570,207,15738,182,20031
570,274,15460,253,20400
570,262,14792,251,21252
570,239,15407,218,20452
570,207,16170,183,19790
570,178,17255,149,19011
570,183,18461,150,17899
570,172,17972,142,18471
570,201,18018,167,18175
580,150,17147,127,18773
580,149,16053,130,20330
580,184,15284,161,20636
580,175,14896,158,21390
580,164,15526,145,20898
580,147,16189,130,20223
580,132,17110,114,19252
580,140,18457,114,18031
580,130,17743,109,18496
580,146,18025,122,18257
590,112,17263,98,18811
590,112,16018,103,20673
590,130,15586,116,20791
590,129,14951,118,21912
590,124,15642,110,21121
590,113,16197,102,20318
590,102,17057,92,19368
590,104,18188,90,18324
590,99,17785,89,18704
590,108,17975,97,18480
600,94,17595,87,19072
600,91,16071,86,20531
600,103,15781,95,20773
600,103,14917,97,21604
600,98,15422,94,21022
600,94,15741,88,20616
600,87,16894,82,19442
600,87,17973,79,18385
600,85,17768,78,18596
600,87,18191,80,18569
610,79,17979,76,18765
610,78,16221,76,20614
610,85,15967,81,20570
610,86,15095,83,21511
610,82,15308,81,21354
610,82,15874,79,20612
610,74,16937,73,19865
610,77,17727,71,18621
610,72,17740,71,18617
610,74,18012,71,18324
620,71,18095,69,18967
620,68,16474,69,20479
620,75,16089,75,20865
620,76,15411,76,21738
620,72,15478,74,21579
620,71,15937,73,20739
620,66,16767,67,19894
620,66,17931,67,18828
620,65,17852,67,18795
620,67,18425,66,18569
630,63,18236,65,18958
630,62,16405,66,20976
630,65,16328,68,20839
630,67,15548,70,21944
630,65,15601,68,21744
630,64,16303,68,20859
630,59,17134,64,20153
630,61,17956,63,19036
630,59,17955,61,18771
630,60,18128,61,18639
640,58,18123,61,19071
640,57,16496,61,20652
640,61,16389,64,20961
640,61,15524,65,21917
640,59,15743,64,21670
640,58,16395,65,21071
640,56,16953,59,20011
640,57,18175,58,19037
640,56,18266,58,19092
640,58,18358,59,18953
650,54,18381,56,19229
650,54,16528,59,21195
650,55,16355,60,21081
650,55,15686,63,22153
650,54,15752,60,21915
650,54,16419,60,20886
650,51,17183,56,20005
650,54,18117,54,18920
650,51,18382,53,19042
650,51,18297,53,18795
660,52,18277,54,19215
660,50,16752,55,20897
660,53,16493,58,21212
660,53,15620,58,21820
660,51,15629,56,21713
660,50,16381,58,20863
660,51,17213,53,20202
660,49,18170,52,18909
660,49,18422,51,19044
660,51,18559,51,18825
670,47,18362,51,18828
670,47,16569,50,20958
670,48,16350,53,20888
670,50,15422,55,21927
670,47,15699,53,21848
670,47,16301,53,20908
670,46,17239,50,20099
670,46,18136,50,18974
670,46,18293,47,18928
670,46,18349,48,18798
680,46,18333,46,19269
680,44,16572,47,20714
680,46,16342,50,21097
680,45,15510,53,21922
680,47,15719,50,21902
680,45,16425,50,21422
680,42,17060,46,20245
680,44,18195,46,19331
680,43,18159,46,19040
680,44,18355,44,18916
690,42,18307,44,19134
690,42,16261,44,21115
690,43,16227,47,21244
690,43,15366,48,22065
690,42,15388,45,21871
690,43,16104,46,21151
690,43,17039,43,20504
690,41,17923,43,19220
690,40,18057,42,19113
690,41,18357,43,19116
700,41,17901,41,19172
700,39,16200,40,20814
700,40,16174,44,21243
700,39,15203,44,21932
700,39,15441,43,21846
700,40,16014,42,21121
700,39,16809,41,20240
700,40,17929,40,19216
700,38,17888,41,19001
700,39,18309,40,18890
710,37,18070,38,19139
710,37,16134,38,21047
710,38,16173,40,21305
710,38,15180,42,22121
710,39,15288,39,21962
710,38,16097,40,21244
710,37,16875,37,20399
710,37,17814,38,19270
710,37,17962,37,18894
710,36,18069,37,18910
720,36,17817,37,19128
720,35,16300,36,21077
720,37,16027,39,21206
720,38,15388,40,22244
720,37,15439,39,22106
720,36,15997,37,21265
720,35,16972,34,20395
720,35,17959,36,19430
720,36,18016,35,19192
720,36,18028,36,18899
730,34,18048,35,19261
730,34,15934,34,20997
730,35,15997,36,21254
730,36,15025,36,22065
730,33,15312,35,22021
730,36,15996,35,21284
730,31,16713,34,20288
730,34,17757,33,19357
730,32,18111,34,19302
730,33,18017,32,19069
740,33,17808,31,19453
740,34,16300,33,21174
740,34,16035,34,21438
740,33,15174,34,22060
740,34,15215,32,21885
740,34,15974,34,21301
740,32,16762,31,20443
740,32,18011,33,19555
740,32,18030,31,19420
740,33,18284,31,19164
750,30,18011,30,19405
750,32,15954,29,21115
750,32,15948,30,21324
750,31,15088,32,22381
750,32,15062,32,21906
750,31,15794,32,21193
750,31,16809,30,20581
750,31,17816,30,19534
750,29,17815,29,19105
750,31,18032,31,19316
760,31,17832,30,19653
760,30,16141,29,21192
760,31,15908,32,21495
760,30,15129,30,22427
760,31,15181,31,22166
760,31,15730,30,21554
760,31,16669,30,20709
760,29,17560,30,19484
760,31,17655,29,19405
760,32,17975,29,19331
770,30,17694,28,19269
770,27,16066,29,21359
770,30,15823,28,21619
770,29,14912,30,22186
770,29,14975,28,21979
770,30,15827,28,21558
770,28,16569,27,20539
770,30,17596,28,19623
770,30,17580,26,19384
770,28,17676,28,19213
780,28,17585,27,19632
780,29,15960,27,21116
780,28,15545,28,21370
780,29,14881,29,22289
780,26,14869,27,21981
780,29,15603,27,21454
780,28,16403,26,20614
780,26,17606,28,19653
780,27,17602,26,19683
780,28,17967,26,19345
790,25,17474,26,19313
790,26,15862,26,21381
790,28,15701,26,21668
790,26,14947,28,22478
790,26,14918,26,22168
790,27,15651,26,21559
790,25,16372,25,20553
790,27,17452,25,19601
790,25,17550,25,19476
790,26,17904,25,19358
800,26,17518,25,19641
800,26,15903,24,21141
800,28,15471,24,21243
800,25,14733,25,22111
800,25,14929,25,22045
800,25,15548,26,21536
800,25,16147,25,20442
800,27,17252,24,19267
800,26,17386,24,19380
800,26,17576,24,18911
810,24,17598,23,19543
810,24,15494,23,21151
810,23,15673,24,21481
810,26,14744,25,22383
810,25,14657,23,21876
810,25,15663,25,21405
810,23,16128,22,20293
810,25,17391,24,19539
810,25,17412,22,19289
810,23,17421,22,19111
820,26,17127,22,19446
820,25,15725,23,21192
820,24,15287,23,21337
820,23,14659,23,22316
820,24,14779,23,22250
820,24,15417,22,21516
820,25,16247,21,20779
820,24,17319,22,19599
820,24,17372,23,19572
820,25,17736,23,19415
830,23,17311,21,19573
830,22,15574,23,21696
830,24,15327,22,21533
830,24,14602,23,22456
830,24,14570,23,22274
830,24,15502,22,21628
830,25,16172,22,20768
830,22,17165,20,19864
830,23,17216,23,19558
830,24,17360,23,19484
840,24,17009,23,19808
840,24,15492,22,21502
840,23,15165,22,21587
840,25,14530,22,22560
840,24,14547,22,22215
840,22,15071,22,21547
840,24,15976,23,20885
840,23,17220,22,20091
840,24,17279,22,19888
840,24,17383,21,19484
850,23,17036,21,19963
850,21,15221,22,21675
850,24,15358,23,22172
850,25,14478,21,22803
850,24,14628,21,22684
850,23,15263,21,21925
850,24,16122,23,21269
850,23,17078,22,20061
850,25,17267,24,20333
850,24,17475,24,20094
860,24,16977,24,20298
860,24,15355,23,21786
860,23,15311,23,22053
860,22,14357,22,22824
860,24,14579,24,22852
860,23,15193,23,22013
860,25,15902,24,21568
860,25,16823,24,19983
860,23,16881,24,20099
860,24,16912,24,19784
870,27,17093,26,20273
870,26,14994,25,22007
870,26,14922,24,21946
870,24,14159,25,22779
870,26,14115,25,22720
870,27,14938,25,22101
870,25,15763,27,21463
870,27,16588,26,20456
870,25,16626,27,20178
870,28,16757,26,20252
880,27,16588,28,20356
880,27,14998,29,21973
880,27,14878,28,22363
880,26,14263,27,23228
880,27,14193,27,23051
880,27,14864,28,22556
880,27,15432,31,21460
880,28,16571,30,20736
880,28,16543,30,20462
880,30,16840,31,20335
890,30,16432,34,20334
890,29,14736,34,22247
890,30,14742,32,22455
890,29,13967,30,23287
890,28,14013,32,23040
890,29,14670,30,22490
890,30,15369,34,21660
890,32,16179,35,20545
890,32,16260,36,20294
890,33,16342,34,20205
900,33,16108,37,20691
900,32,14722,38,22197
900,31,14462,34,22426
900,31,13638,34,22907
900,33,14000,35,23055
900,31,14553,37,22329
900,36,15333,39,21567
900,32,16142,38,20163
900,35,16046,39,20229
900,34,16236,38,19901
910,33,16034,43,20526
910,37,14436,42,22509
910,35,14310,40,22678
910,32,13467,37,23325
910,34,13717,39,23462
910,34,14065,39,22458
910,34,14825,41,21542
910,35,15602,41,20443
910,36,15689,43,20373
910,34,15920,43,20229
920,36,15597,44,20504
920,35,14381,44,22355
920,35,14009,42,22308
920,35,13361,41,23215
920,35,13389,43,22960
920,35,14038,44,22556
920,38,14843,42,21809
920,37,15826,45,20665
920,35,15740,44,20645
920,38,15940,45,20206
930,38,15563,45,20464
930,36,14226,44,22592
930,36,13902,44,22520
930,35,13405,45,23644
930,37,13384,43,23232
930,35,14107,45,22853
930,37,14700,44,21844
930,39,15422,46,20560
930,37,15745,45,20820
930,37,15858,45,20557
940,38,15240,45,20783
940,36,14181,44,22696
940,36,13702,45,22544
940,35,13346,45,23773
940,36,13170,43,23183
940,37,13933,45,22793
940,37,14668,46,22156
940,36,15705,46,20908
940,36,15534,46,20806
940,37,16046,45,20788
950,38,15824,44,21078
950,37,14142,43,22962
950,38,14026,45,23078
950,36,13141,45,23663
950,37,13229,43,23545
950,35,13896,45,22905
950,37,14769,44,22031
950,39,15607,43,21033
950,35,15784,43,20905
950,37,15965,44,21010
960,36,15518,42,20898
960,35,14186,41,22632
960,34,14037,41,22988
960,35,13188,43,23757
960,36,13460,40,23814
960,36,14057,42,23178
960,33,14821,39,22351
960,33,15768,41,21141
960,34,15747,39,21041
960,36,15867,40,20729
970,32,15683,38,20615
970,28,14180,36,22663
970,32,13993,38,22904
970,34,13249,39,23910
970,31,13308,37,23562
970,33,13948,38,22846
970,30,14782,33,21893
970,29,15693,35,20846
970,29,15706,34,20661
970,28,15881,33,20591
980,29,15738,33,20544
980,26,14212,30,21982
980,30,13935,34,22477
980,29,13216,32,23446
980,27,13225,32,23180
980,28,13857,31,22475
980,24,14521,28,21394
980,27,15527,29,20338
980,26,15682,29,20409
980,24,15774,28,19992
990,22,15785,25,20056
990,21,13984,25,21923
990,25,13732,27,22368
990,25,13024,29,23385
990,25,13016,27,23025
990,24,13792,28,22419
990,22,14612,23,21146
990,21,15439,22,19984
990,21,15670,23,19790
990,21,15837,24,19805
1000,20,15642,22,19994
1000,20,14112,20,21388
1000,21,13747,23,22097
1000,22,13193,23,22958
1000,20,13398,23,22637
1000,19,14105,23,21943
1000,18,14688,19,20655
1000,19,16027,20,19338
1000,18,15608,19,19706
1000,19,16195,20,19191
