y-axis,value1,value2,value3,value4
440,17873,165,15395,243
440,15838,168,16998,254
440,15520,140,17209,217
440,14002,140,18679,222
440,16188,167,16638,251
440,16308,162,16598,242
440,17761,219,15015,307
440,18545,206,14079,286
440,18466,211,14653,295
440,18533,180,14655,258
450,17605,256,15303,352
450,15700,243,16622,345
450,15733,194,17408,288
450,14115,197,18505,299
450,16006,264,16842,375
450,16218,264,16397,371
450,17485,396,14775,504
450,18139,354,14051,452
450,17931,357,13965,452
450,18457,300,14340,394
460,16918,488,14626,604
460,15416,493,16358,640
460,14849,363,16585,494
460,13715,380,18167,537
460,15677,511,16014,657
460,15863,481,15999,623
460,16705,795,13977,921
460,18010,770,13385,859
460,17705,776,13724,878
460,17601,570,13692,672
470,15688,976,14151,1126
470,14281,990,15882,1224
470,14245,699,16789,908
470,12902,749,17849,1013
470,14476,1019,15714,1257
470,14586,1001,15173,1208
470,15713,1665,13416,1792
470,15960,1459,13001,1566
470,16152,1561,13065,1649
470,16049,1088,13645,1216
480,13841,2081,13384,2328
480,12379,2236,14075,2723
480,12643,1502,15577,1909
480,11674,1631,16328,2209
480,13107,2008,13810,2352
480,13403,2383,13457,2713
480,13031,3390,11322,3457
480,14220,3084,11607,3073
480,13872,3021,11410,3021
480,14357,2298,12891,2474
490,11664,3764,11852,4264
490,11047,3456,12554,4216
490,11406,2697,13823,3412
490,10413,3014,14098,4122
490,10913,3945,11577,4600
490,10839,4490,10500,4880
490,10115,5970,8970,5992
490,11156,5185,9279,4994
490,11608,5127,9606,4915
490,11911,4263,10794,4415
500,8946,6349,8640,6792
500,8613,5854,9570,7150
500,9361,4925,10836,6147
500,8458,4874,10987,6744
500,8527,6487,8850,7421
500,8612,6849,8440,7430
500,7358,9095,6408,8621
500,8136,8950,6504,7777
500,8035,8548,6552,7579
500,9074,7667,7442,6953
510,6715,9341,5895,8836
510,6539,8145,6752,9302
510,8133,6872,8499,7936
510,7354,6548,8738,8537
510,6770,8460,6847,9432
510,5898,9443,5683,9977
510,4529,12014,3911,10687
510,5547,11614,4578,9931
510,4866,11959,4040,10185
510,5563,11345,4685,9930
520,3793,12285,3589,12473
520,3159,11356,3356,13786
520,3979,10244,4446,13364
520,3646,9609,4446,14226
520,3605,11578,3683,13226
520,3226,12031,3237,13283
520,2287,14482,2093,13292
520,2902,14057,2584,12543
520,2582,14537,2306,12916
520,3220,12962,2975,12469
530,1822,13619,1817,14929
530,1916,12803,2028,15752
530,2522,11674,2787,15568
530,2081,11411,2429,17104
530,1723,13351,1772,15696
530,1503,14658,1485,15595
530,1038,15808,987,14849
530,1346,15914,1237,13950
530,1351,16260,1247,14309
530,1611,14629,1544,14461
540,848,15417,845,16422
540,867,13957,909,17373
540,1112,13364,1189,17664
540,980,12506,1097,18660
540,777,14821,795,17224
540,721,14996,727,16564
540,482,16644,469,16080
540,557,17374,529,15205
540,604,16956,580,15522
540,781,16440,757,15683
550,412,16149,405,16446
550,438,14659,453,18570
550,624,13964,652,18212
550,579,12801,630,19666
550,405,14354,421,18410
550,350,15174,358,18121
550,230,16359,224,16539
550,274,16792,269,16018
550,263,17200,254,16269
550,295,16980,291,16409
560,200,16373,192,17294
560,194,14586,188,19415
560,237,14125,243,19683
560,225,12649,234,21175
560,194,14712,189,19128
560,202,14536,200,18888
560,150,16114,143,17405
560,156,17122,148,16388
560,152,16518,144,16805
560,178,16540,171,16497
570,133,16399,126,17656
570,134,14605,126,19183
570,165,14351,157,19859
570,155,13105,151,21052
570,131,14767,120,19397
570,127,14984,118,18892
570,108,16649,96,17494
570,113,17125,100,16550
570,112,17360,97,16752
570,120,17316,106,16522
580,103,16504,89,17680
580,104,14770,91,19511
580,112,14465,98,19466
580,111,13123,101,21532
580,102,14890,88,19342
580,105,15126,91,19138
580,95,16256,79,17746
580,96,17404,79,16365
580,97,16982,80,16826
580,97,17147,83,16712
590,90,16958,74,17314
590,93,14876,76,19708
590,92,14582,79,19936
590,93,13275,81,21188
590,91,14196,76,20186
590,93,15175,77,19383
590,91,16021,74,18349
590,89,17388,71,16764
590,89,16912,73,17265
590,88,17288,71,16913
600,84,17315,69,17367
600,86,14880,69,19660
600,86,14667,71,20071
