y-axis,value1,value2,value3,value4
230,20465,42,19106,34
230,19720,40,19808,33
230,19424,40,20103,33
230,19253,40,20261,32
230,19192,41,20338,33
230,19606,39,19977,33
230,20015,43,19631,35
230,20551,42,19159,33
230,20519,43,19109,33
230,20645,43,18931,33
240,20614,45,19201,35
240,19797,44,20172,35
240,19615,45,20349,33
240,19349,42,20589,33
240,19296,43,20664,35
240,19699,43,20238,35
240,20078,45,19829,35
240,20568,47,19374,36
240,20630,44,19285,35
240,20731,47,19200,36
250,20609,49,19338,36
250,19881,48,20053,36
250,19629,47,20371,36
250,19359,45,20639,36
250,19325,45,20632,35
250,19714,46,20280,35
250,20145,49,19853,37
250,20645,47,19344,36
250,20653,49,19293,37
250,20766,48,19100,37
260,20536,49,19181,38
260,19641,48,20016,38
260,19429,49,20243,38
260,19201,48,20538,36
260,19193,49,20565,36
260,19627,50,20142,38
260,20015,50,19672,38
260,20501,50,19195,37
260,20576,51,19113,37
260,20704,51,19023,37
270,20518,53,19226,39
270,19807,52,19954,37
270,19539,52,20343,38
270,19229,51,20589,37
270,19244,53,20542,39
270,19629,52,20148,38
270,20101,55,19745,39
270,20527,52,19177,39
270,20586,54,19205,38
270,20720,55,19004,37
280,20813,56,19238,41
280,19869,56,20079,41
280,19715,53,20260,40
280,19381,54,20617,39
280,19403,55,20543,40
280,19830,55,20095,41
280,20279,56,19646,41
280,20763,58,19255,40
280,20842,57,19162,41
280,20980,57,19088,41
290,20780,58,19215,41
290,19994,59,19941,43
290,19665,57,20164,44
290,19440,57,20500,40
290,19466,58,20417,41
290,19802,58,20100,41
290,20243,59,19636,43
290,20721,60,19151,42
290,20750,59,19155,44
290,20913,60,19032,44
300,20812,63,19202,45
300,19944,63,20062,45
300,19830,62,20310,44
300,19489,58,20656,45
300,19498,62,20583,45
300,19940,62,20185,44
300,20307,65,19710,45
300,20792,65,19218,47
300,20851,66,19154,46
300,20982,65,19033,46
310,20866,68,19086,50
310,20118,68,19737,49
310,19798,65,20118,47
310,19537,63,20308,48
310,19515,66,20256,47
310,19864,67,19952,47
310,20290,70,19440,49
310,20788,70,18928,50
310,20827,69,18963,49
310,20966,71,18740,51
320,20863,75,19055,55
320,19926,76,19864,56
320,19788,72,20114,52
320,19517,70,20362,52
320,19473,72,20323,53
320,19837,72,19893,54
320,20252,77,19429,57
320,20623,77,18966,57
320,20758,79,18885,58
320,20789,79,18722,56
330,20879,82,18963,61
330,20084,85,19659,63
330,19879,78,19937,58
330,19561,75,20226,55
330,19560,79,20185,59
330,19821,79,19916,60
330,20183,85,19358,63
330,20635,85,18908,62
330,20648,86,18883,63
330,20791,86,18847,65
340,20473,92,19254,69
340,19554,94,20073,73
340,19482,89,20323,67
340,19175,85,20524,65
340,19197,89,20498,70
340,19616,89,20132,68
340,19950,98,19671,77
340,20365,97,19278,76
340,20419,100,19228,78
340,20530,101,19105,76
350,20184,108,19527,85
350,19502,110,20148,89
350,19178,99,20444,79
350,19028,96,20737,78
350,19030,102,20573,83
350,19355,103,20292,82
350,19731,118,19812,95
350,20306,115,19231,90
350,20098,120,19321,97
350,20402,117,19067,91
360,19922,132,19321,106
360,19125,139,20093,116
360,19096,119,20349,99
360,18859,117,20633,98
360,18979,126,20460,105
360,19422,131,20031,108
360,19771,156,19498,127
360,20310,149,18999,119
360,20116,165,19210,133
360,20290,147,19072,116
370,19695,175,19500,144
370,19028,179,19991,154
370,18850,146,20322,123
370,18676,150,20533,130
370,18895,160,20225,136
370,19140,177,19879,150
370,19631,208,19469,173
370,20208,201,18921,161
370,19879,219,19070,177
370,19966,186,19050,151
380,19458,245,19428,206
380,18825,247,20077,217
380,18753,201,20433,177
380,18460,203,20677,183
380,18768,222,20332,196
380,19005,249,19870,214
380,19322,299,19286,253
380,19737,290,18879,238
380,19596,314,19145,262
380,19694,262,19158,215
390,19369,348,19440,295
390,18753,352,20054,317
390,18532,275,20460,249
390,18337,280,20557,257
390,18573,313,20233,282
390,18825,353,19833,313
390,19170,428,19219,371
390,19708,406,18711,338
390,19389,446,18900,378
390,19578,373,18957,312
400,19216,524,19154,456
400,18531,527,19797,484
400,18443,411,20234,381
400,18144,415,20465,395
400,18417,465,19983,430
400,18735,529,19558,479
400,18993,651,18883,575
400,19514,628,18509,530
400,19231,682,18564,590
400,19381,566,18682,483
410,18781,745,18753,666
410,18138,758,19298,719
410,18056,579,19868,552
410,17924,600,20015,579
410,18101,674,19607,644
410,18317,768,19193,720
410,18655,934,18455,842
410,19146,887,18026,759
410,18855,979,18199,864
410,19142,822,18339,714
420,18441,1123,18373,1031
420,17778,1109,18860,1078
420,17741,871,19545,856
420,17514,913,19647,921
420,17764,1002,19217,984
420,18050,1166,18657,1108
420,18214,1369,18059,1269
420,18699,1348,17712,1194
420,18482,1434,17777,1289
420,18590,1160,18165,1046
430,17653,1576,17849,1493
430,17311,1514,18364,1501
430,17202,1230,19032,1254
430,17162,1327,18984,1356
430,17226,1462,18646,1478
430,17640,1743,17786,1660
430,17750,1919,17397,1789
430,18125,1900,17081,1705
430,17884,1926,17236,1770
430,17991,1649,17727,1533
440,17058,2228,17140,2152
440,16588,2093,17678,2136
440,16609,1775,18417,1861
440,16557,1860,18229,1944
440,16501,2084,17741,2142
440,16901,2412,16899,2327
440,16814,2702,16365,2555
440,17267,2643,16193,2405
440,16957,2665,16424,2506
440,17169,2258,16973,2148
450,16282,2876,16493,2834
450,15840,2785,16832,2876
450,16020,2340,17766,2494
450,15851,2535,17398,2689
450,15849,2801,16981,2916
450,16073,3221,16004,3145
450,16006,3521,15560,3360
450,16374,3474,15269,3183
450,16004,3486,15440,3306
450,16340,3011,16131,2900
460,15174,3908,15223,3876
460,14816,3737,15755,3924
460,14990,3221,16540,3477
460,14864,3386,16365,3668
460,14793,3719,15802,3920
460,14874,4274,14776,4214
460,14728,4668,14253,4500
460,15125,4633,14113,4298
460,14874,4630,14309,4437
460,15308,4030,15064,3928
470,14028,4956,14101,4984
470,13704,4749,14503,5022
470,14025,4102,15437,4493
470,13809,4358,15081,4744
470,13590,4713,14507,5034
470,13648,5361,13484,5312
470,13469,5801,12950,5598
470,13842,5789,12826,5384
470,13584,5802,12977,5568
470,14139,5160,13823,5050
480,12785,6326,12694,6335
480,12439,6011,13159,6407
480,12871,5289,14136,5838
480,12665,5531,13831,6079
480,12465,5987,13233,6411
480,12319,6769,12204,6771
480,12018,7292,11559,7081
480,12405,7321,11486,6838
480,12136,7243,11644,7013
480,12790,6481,12491,6378
490,11339,7562,11415,7701
490,11034,7292,11730,7846
490,11637,6433,12813,7157
490,11280,6761,12418,7526
490,11034,7207,11803,7805
490,10802,8050,10760,8112
490,10513,8556,10200,8403
490,10873,8628,10094,8099
490,10577,8562,10120,8299
490,11162,7774,10913,7696
500,9681,9087,9640,9181
500,9509,8666,10097,9361
500,10102,7870,11008,8717
500,9837,8008,10794,8938
500,9561,8562,10162,9259
500,9268,9410,9282,9575
500,8960,10152,8635,9945
500,9348,10260,8648,9628
500,9017,10230,8627,9935
500,9753,9477,9438,9289
510,8337,10431,8305,10555
510,8100,10163,8563,10931
510,8750,9056,9680,10190
510,8408,9337,9301,10512
510,8196,9825,8851,10803
510,7912,10716,8014,11058
510,7589,11421,7424,11398
510,7867,11656,7346,11082
510,7619,11699,7286,11409
510,8303,10797,8106,10734
520,6790,12046,6797,12373
520,6732,11583,7126,12574
520,7304,10594,8062,11956
520,7033,10832,7794,12306
520,6815,11352,7332,12535
520,6430,12434,6441,12807
520,6132,12966,5971,13018
520,6344,13176,5919,12640
520,6185,13059,5930,12888
520,6797,12278,6642,12317
530,5569,13111,5575,13657
530,5454,12669,5771,13962
530,6064,11748,6655,13324
530,5753,12072,6296,13694
530,5456,12531,5848,13983
530,5192,13603,5116,14008
530,4907,14129,4701,14217
530,5079,14346,4689,13869
530,4962,14254,4700,14164
530,5496,13527,5335,13679
540,4320,14470,4223,15015
540,4303,13931,4475,15395
540,4758,13094,5174,14986
540,4562,13362,4938,15231
540,4311,13845,4534,15409
540,4004,14883,3926,15522
540,3753,15340,3542,15556
540,3903,15571,3559,15176
540,3795,15299,3574,15429
540,4311,14640,4164,14952
550,3374,15294,3312,16260
550,3361,14931,3466,16662
550,3787,14021,4096,16223
550,3550,14350,3821,16612
550,3328,14770,3473,16695
550,3083,15765,2979,16562
550,2885,16185,2720,16692
550,3027,16486,2738,16244
550,2928,16253,2727,16535
550,3321,15657,3191,16321
560,2516,16467,2404,17407
560,2502,15923,2545,17998
560,2853,15134,3024,17663
560,2708,15367,2845,17914
560,2524,15835,2575,18019
560,2289,16849,2162,17777
560,2119,17291,1938,17725
560,2191,17569,1937,17359
560,2136,17261,1944,17585
560,2492,16775,2319,17381
570,1873,17053,1793,18394
570,1842,16534,1859,18899
570,2173,15784,2287,18702
570,1996,16081,2086,19024
570,1861,16418,1891,18922
570,1651,17281,1557,18518
570,1535,17730,1409,18462
570,1591,18025,1407,17929
570,1546,17778,1407,18345
570,1794,17291,1676,18172
580,1287,17764,1221,19086
580,1280,17144,1288,19692
580,1519,16563,1580,19668
580,1417,16668,1474,19859
580,1300,17075,1315,19738
580,1137,17905,1076,19276
580,1038,18295,958,19173
580,1080,18515,968,18675
580,1054,18261,972,19026
580,1249,17781,1167,18896
590,908,18016,873,19706
590,903,17468,912,20207
590,1088,16919,1133,20226
590,1007,16917,1057,20439
590,920,17282,943,20176
590,821,18045,796,19719
590,725,18532,687,19478
590,768,19000,695,18951
590,712,18802,662,19382
590,849,18507,785,19232
600,610,18670,592,19956
600,586,17922,610,20710
600,733,17455,767,20808
600,696,17273,746,21046
600,640,17714,669,20767
600,568,18220,581,20514
600,487,18892,481,20103
600,507,19253,485,19511
600,462,19089,454,19719
600,564,18936,539,19615
610,411,18831,413,19943
610,384,18260,414,20675
610,502,17828,537,20764
610,471,17620,515,21051
610,435,18021,466,20784
610,384,18486,410,20518
610,331,19050,343,20026
610,352,19512,347,19442
610,316,19377,325,19687
610,375,19329,370,19549
620,270,19350,285,20051
620,258,18662,289,20889
620,326,18327,361,21011
620,311,18103,354,21418
620,290,18491,327,21112
620,263,18852,292,20837
620,226,19430,250,20353
620,234,19863,250,19799
620,216,19749,237,20070
620,255,19713,267,19908
630,195,19459,217,20350
630,185,18792,219,20984
630,232,18396,267,21161
630,222,18113,262,21418
630,207,18411,242,21115
630,185,18751,217,20775
630,167,19286,194,20319
630,174,19812,194,19871
630,163,19586,182,20043
630,183,19663,206,19963
640,144,19553,169,20459
640,139,18746,172,21239
640,165,18508,203,21438
640,161,18186,200,21823
640,154,18561,191,21508
640,142,18925,175,21172
640,130,19409,156,20702
640,131,19828,154,20169
640,126,19737,147,20446
640,139,19732,160,20347
650,120,19461,143,20530
650,116,18784,144,21092
650,131,18442,165,21367
650,127,18362,162,21667
650,123,18696,154,21418
650,118,19080,145,21135
650,108,19626,133,20648
650,112,20130,133,20168
650,107,19860,129,20386
650,116,19937,138,20312
660,100,19599,124,20682
660,99,18929,126,21441
660,107,18688,137,21579
660,107,18343,138,21919
660,103,18732,132,21581
660,99,19067,125,21171
660,92,19534,115,20689
660,96,19998,116,20168
660,93,19774,111,20241
660,97,19748,117,20179
670,89,19581,110,20600
670,86,18994,112,21302
670,94,18596,120,21541
670,93,18363,122,21808
670,91,18645,115,21530
670,88,18878,113,21334
670,83,19452,105,20718
670,85,19936,103,20164
670,82,19818,102,20427
670,85,19978,104,20249
680,79,19870,99,20535
680,77,18937,99,21333
680,82,18716,107,21385
680,83,18383,110,21799
680,79,18630,104,21625
680,80,18961,104,21330
680,75,19528,95,20816
680,73,19917,94,20408
680,75,19976,94,20456
680,74,20056,94,20320
690,71,19725,90,20537
690,72,19017,91,21293
690,73,18736,97,21436
690,75,18375,101,21746
690,73,18549,98,21620
690,73,18745,95,21461
690,69,19343,88,20985
690,68,19783,88,20472
690,69,19825,86,20501
690,69,19937,87,20405
700,67,20083,82,20603
700,65,19227,85,21404
700,68,18998,89,21518
700,69,18757,93,21808
700,66,18769,88,21754
700,66,19039,89,21342
700,63,19582,79,20883
700,62,19890,79,20423
700,62,19927,79,20355
700,65,20069,80,20278
710,62,20048,77,20518
710,60,19371,77,21118
710,61,18991,81,21440
710,63,18728,84,21706
710,61,18760,79,21687
710,62,19038,80,21366
710,59,19552,73,20955
710,59,19950,73,20528
710,59,19960,72,20456
710,58,20132,71,20377
720,57,19939,69,20423
720,56,19023,69,21253
720,58,18814,73,21390
720,58,18617,75,21749
720,58,18583,73,21648
720,57,19034,72,21359
720,54,19477,68,20841
720,56,19914,65,20537
720,56,20027,66,20429
720,55,20130,66,20363
730,52,19921,63,20580
730,53,19167,63,21250
730,53,18852,66,21539
730,55,18504,70,21791
730,53,18593,67,21656
730,54,18841,66,21469
730,53,19413,61,20950
730,53,19762,60,20489
730,52,19887,59,20420
730,51,20009,59,20339
740,49,19886,58,20714
740,47,18951,58,21511
740,51,18742,61,21703
740,53,18528,63,21950
740,50,18496,60,21828
740,52,18775,59,21512
740,48,19320,54,20903
740,48,19733,56,20586
740,48,19834,54,20497
740,49,19907,55,20342
750,47,19677,52,20478
750,46,18977,52,21217
750,47,18660,56,21485
750,49,18380,58,21821
750,48,18480,55,21683
750,47,18766,53,21448
750,46,19287,50,20938
750,46,19760,50,20496
750,44,19756,50,20447
750,48,20008,50,20314
760,46,19747,47,20517
760,43,18853,47,21366
760,45,18590,50,21524
760,45,18334,52,21833
760,45,18426,51,21791
760,44,18695,49,21375
760,43,19267,45,20987
760,44,19660,45,20531
760,43,19832,45,20484
760,43,19879,46,20398
770,42,19636,45,20607
770,41,18880,43,21246
770,42,18550,48,21525
770,42,18305,48,21856
770,43,18413,46,21763
770,43,18646,46,21495
770,41,19257,42,20942
770,41,19751,43,20569
770,41,19762,43,20538
770,41,19940,43,20339
780,40,19682,40,20565
780,39,18793,39,21376
780,40,18696,41,21721
780,40,18485,43,21967
780,40,18478,42,21919
780,41,18857,43,21628
780,38,19295,39,21059
780,39,19597,38,20681
780,39,19658,37,20478
780,37,19780,38,20416
790,38,19629,38,20707
790,37,18921,36,21384
790,38,18556,38,21502
790,40,18332,39,21851
790,38,18359,39,21700
790,39,18705,37,21448
790,40,19126,36,20926
790,38,19606,34,20535
790,36,19673,36,20600
790,37,19834,34,20452
800,35,19795,34,20691
800,35,18766,34,21505
800,38,18632,36,21669
800,37,18305,36,21995
800,37,18407,37,21976
800,37,18678,35,21618
800,35,19243,33,21207
800,36,19493,33,20778
800,36,19624,33,20593
800,35,19724,32,20607
810,35,19534,33,20632
810,33,18784,33,21382
810,33,18537,33,21659
810,34,18330,36,22065
810,35,18446,35,21983
810,33,18608,33,21731
810,33,19173,31,21192
810,34,19516,33,20750
810,34,19591,33,20681
810,34,19753,33,20611
820,33,19522,30,20777
820,34,18579,31,21563
820,33,18338,32,21732
820,34,18045,32,22014
820,33,18084,32,22005
820,33,18331,33,21595
820,33,18883,31,21214
820,33,19199,29,20752
820,31,19347,30,20674
820,33,19436,31,20623
830,33,19345,29,20948
830,32,18565,30,21608
830,33,18248,30,21855
830,31,18007,31,22193
830,32,18122,33,22129
830,33,18347,30,21893
830,32,18832,30,21305
830,30,19262,29,20877
830,30,19370,29,20840
830,31,19381,29,20572
840,31,19308,29,20810
840,31,18357,31,21763
840,32,18202,30,21870
840,32,17931,29,22132
840,32,17977,29,22138
840,31,18203,27,21764
840,30,18765,29,21281
840,32,19010,29,20868
840,29,19269,28,20784
840,29,19271,29,20672
850,29,19255,28,21014
850,29,18396,29,21692
850,29,18253,29,21923
850,31,17984,29,22188
850,30,18034,29,22101
850,30,18273,29,21811
850,30,18793,29,21346
850,29,19243,29,20938
850,31,19323,27,20818
850,31,19483,30,20798
860,29,19264,30,20970
860,28,18248,30,21916
860,31,18118,27,21974
860,29,17850,28,22262
860,30,17854,28,22290
860,30,18279,28,21980
860,30,18724,29,21518
860,29,19054,29,21174
860,29,19154,30,20971
860,28,19203,27,20887
870,29,19021,28,21132
870,28,18265,27,21739
870,28,18099,29,22071
870,28,17729,28,22227
870,29,17813,27,22188
870,28,18054,28,21918
870,29,18443,28,21398
870,28,18957,28,21087
870,30,18983,28,20981
870,28,19193,28,20999
880,26,18962,28,21112
880,28,17998,26,21918
880,28,17875,29,22041
880,29,17608,28,22296
880,28,17685,28,22356
880,28,17988,28,21973
880,28,18473,28,21620
880,29,18946,27,21414
880,28,19094,28,21248
880,28,19026,29,21177
890,27,18931,28,21483
890,30,18191,27,22184
890,26,17864,28,22283
890,28,17667,28,22639
890,27,17756,28,22625
890,29,17964,28,22371
890,26,18481,28,21939
890,28,18868,27,21487
890,26,18938,27,21475
890,27,18992,27,21296
900,29,18785,27,21412
900,27,18009,28,22433
900,29,17878,29,22525
900,28,17595,29,22755
900,27,17507,28,22674
900,27,17790,28,22291
900,25,18279,27,21983
900,27,18608,28,21547
900,27,18746,27,21475
900,26,18835,28,21465
910,28,18691,27,21630
910,26,17929,27,22262
910,26,17769,26,22621
910,27,17428,29,22809
910,27,17488,28,22763
910,27,17776,28,22551
910,26,18273,27,22153
910,25,18693,26,21709
910,24,18752,26,21778
910,27,18913,28,21617
920,25,18847,27,21817
920,25,17898,26,22763
920,27,17713,28,22903
920,27,17426,27,23122
920,25,17485,27,23186
920,26,17730,26,22867
920,27,18275,28,22409
920,26,18600,25,22016
920,27,18786,28,21931
920,26,18838,28,21859
930,27,18456,26,21939
930,25,17716,26,22623
930,24,17425,26,22909
930,27,17202,27,23240
930,26,17291,25,23178
930,24,17463,26,22908
930,26,18028,25,22398
930,25,18389,27,21959
930,26,18513,26,21878
930,24,18731,28,21873
940,26,18411,26,21869
940,25,17691,24,22888
940,24,17302,26,22970
940,25,17075,25,23223
940,25,17248,26,23286
940,24,17387,27,22796
940,25,18073,26,22366
940,27,18262,27,21778
940,23,18366,26,21650
940,24,18619,25,21722
950,26,18372,27,21927
950,26,17797,25,22700
950,24,17487,25,23139
950,26,17200,26,23417
950,25,17270,25,23244
950,26,17517,25,22915
950,24,17900,25,22074
950,24,18359,24,21680
950,26,18303,26,21587
950,25,18668,26,21551
960,25,18558,25,21729
960,25,17604,25,22520
960,25,17550,25,22952
960,24,17141,26,23223
960,25,17272,24,23205
960,24,17509,25,22724
960,23,17993,26,21998
960,24,18263,24,21531
960,25,18591,23,21492
960,23,18660,25,21535
970,24,18553,25,21582
970,25,17894,23,22308
970,23,17540,25,22663
970,26,17139,26,22831
970,24,17236,25,22657
970,24,17495,24,22477
970,24,18137,23,21860
970,23,18537,24,21531
970,23,18646,24,21497
970,25,18667,24,21270
980,23,18596,23,21408
980,23,17799,22,22182
980,23,17606,22,22524
980,24,17372,23,22877
980,24,17381,23,22672
980,23,17738,23,22395
980,22,18210,23,21720
980,22,18627,23,21455
980,22,18611,21,21235
980,22,18754,23,21233
990,22,18618,20,21410
990,21,18014,23,22061
990,22,17680,22,22474
990,22,17337,21,22688
990,22,17417,23,22472
990,20,17661,23,22244
990,21,18181,21,21517
990,22,18578,19,21098
990,20,18712,21,21109
990,19,18851,20,20920
1000,20,18774,20,21267
1000,20,17938,21,22092
1000,20,17640,20,22320
1000,23,17414,20,22589
1000,20,17484,20,22459
1000,21,17813,21,22109
1000,20,18229,19,21486
1000,21,18656,20,21080
1000,19,18578,20,21065
1000,20,18742,20,20899
