y-axis,value1,value2,value3,value4
490,10660,6816,11273,6385
490,10427,7253,10738,6645
490,11086,7455,10313,6221
490,10487,7356,10668,6660
490,11440,6346,11619,5736
500,9051,8273,9715,7905
500,8684,7611,10498,8166
500,9519,6523,11773,7102
500,9085,6676,11626,7501
500,8724,7518,10476,8014
500,8418,8626,9251,8466
500,7820,9626,8284,9138
500,8352,10056,7949,8563
500,8045,9725,8248,8921
500,8946,8865,9101,8077
510,7083,10231,7682,9983
510,6500,9805,7917,10749
510,7829,8119,9826,9054
510,7055,8538,9240,9981
510,6809,9244,8469,10320
510,6383,10428,7331,10795
510,5928,11385,6453,11205
510,6394,12013,6186,10448
510,5752,11961,6053,11386
510,6924,10975,7071,10089
520,4835,12542,5326,12587
520,4677,11659,5736,13126
520,5552,10375,7070,11998
520,5084,10502,6777,12858
520,4901,11295,6091,12852
520,4426,12698,5012,13201
520,4034,13510,4402,13546
520,4181,14346,4170,13015
520,4124,13821,4346,13347
520,4802,12970,5118,12577
530,3340,14026,3715,14507
530,3205,13394,3878,15306
530,4060,11904,5177,14130
530,3600,12288,4618,14831
530,3325,12967,4117,15139
530,2886,14782,3160,15189
530,2658,15297,2845,15367
530,2847,15951,2802,14409
530,2706,15360,2831,15017
530,3268,14621,3479,14409
540,2081,15782,2267,16523
540,2075,14677,2485,17250
540,2543,13697,3237,16937
540,2351,13784,2990,17222
540,2112,14612,2557,17388
540,1847,15834,2031,16939
540,1611,16508,1710,17094
540,1696,17271,1682,16214
540,1679,16481,1760,16767
540,2040,16021,2182,16376
550,1320,16441,1425,17785
550,1281,15743,1465,18712
550,1761,14675,2172,18295
550,1464,14834,1786,18842
550,1338,15427,1563,18746
550,1093,16988,1148,18179
550,1005,17286,1030,18007
550,1055,18298,1013,17028
550,1012,17486,1022,17796
550,1246,17053,1291,17519
560,768,17352,777,18566
560,770,16119,843,19681
560,978,15573,1117,19450
560,916,15323,1063,19963
560,811,16225,888,19716
560,691,17167,711,19142
560,585,17805,578,18804
560,594,18739,560,17686
560,583,18021,566,18408
560,705,17933,691,18141
570,476,17836,468,18936
570,443,16508,459,20114
570,653,16086,704,19925
570,562,15616,613,20637
570,498,16270,522,20371
570,427,16917,432,19679
570,364,17613,362,19217
570,392,18946,371,18020
570,336,18131,331,18817
570,430,18431,412,18329
580,278,17989,277,19169
580,273,16707,284,20581
580,369,16499,381,20509
580,335,15718,357,21528
580,312,16491,325,20748
580,274,17057,282,20270
580,229,17715,236,19656
580,235,19023,237,18479
580,210,18379,217,19068
580,257,18717,258,18759
590,184,18290,194,19333
590,176,17160,192,20638
590,249,16887,261,20748
590,218,16260,237,21453
590,203,16734,218,20918
590,178,17270,193,20509
590,156,17992,172,19657
590,163,19216,173,18398
590,145,18469,160,19204
590,172,18917,182,18473
600,128,18189,143,19227
600,125,17043,143,20761
600,156,17032,173,20687
600,144,16154,163,21670
600,137,16889,156,20876
600,127,17426,143,20327
600,111,17906,125,19848
600,115,19121,127,18758
600,108,18523,121,19271
600,121,18627,136,18902
610,101,18263,110,19625
610,96,17101,108,20537
610,119,16997,134,20845
610,111,16322,126,21509
610,105,16938,118,20959
610,98,17227,109,20539
610,91,17863,102,19726
610,95,19117,102,18506
610,89,18273,97,19392
610,96,18865,105,18881
620,83,18526,88,19300
620,83,17141,88,20819
620,91,17355,101,20725
620,89,16334,98,21643
620,85,16787,93,21227
620,85,17330,92,20713
620,78,17928,83,19987
620,80,18875,83,19193
620,76,18842,80,19213
620,78,18904,82,19072
630,74,18504,75,19239
630,72,17279,74,20364
630,77,17325,83,20473
630,77,16399,83,21283
630,73,16651,79,21142
630,74,17099,77,20502
630,68,17719,73,20024
630,71,18686,72,18850
630,69,18728,70,19002
630,69,18669,70,18847
640,64,18829,66,19092
640,64,17210,65,20773
640,69,17321,70,20541
640,68,16479,72,21393
640,64,16638,69,21325
640,65,17316,69,20581
640,58,17759,64,20081
640,64,18712,64,19258
640,62,18702,62,19042
640,59,18720,62,19026
650,58,18765,59,19239
650,57,17432,58,20615
650,61,17503,64,20515
650,61,16692,64,21430
650,59,16933,61,21184
650,58,17395,61,20647
650,55,17924,56,19993
650,56,18798,58,19000
650,54,18849,56,19019
650,56,18787,56,18963
660,52,18873,52,19177
660,51,17422,54,20675
660,53,17509,56,20545
660,55,16509,57,21353
660,54,16800,56,21179
660,53,17330,56,20430
660,49,17841,51,20005
660,50,18682,52,18953
660,51,18783,52,18878
660,50,18732,50,18862
670,48,18682,50,19125
670,47,17514,49,20377
670,49,17536,53,20457
670,50,16552,52,21307
670,48,16849,49,21096
670,49,17314,48,20484
670,45,17885,48,19933
670,47,18952,47,18936
670,45,18813,47,18958
670,45,19025,47,19027
680,45,18804,47,19133
680,44,17208,46,20523
680,45,17396,45,20461
680,47,16580,48,21459
680,42,16666,46,21166
680,44,17234,46,20427
680,42,17859,44,20073
680,43,18765,44,18982
680,42,18698,43,19009
680,42,18763,44,18859
690,41,18601,43,19232
690,42,17487,43,20564
690,42,17436,44,20416
690,44,16661,44,21432
690,41,16820,42,21089
690,41,17385,43,20516
690,41,17896,42,20037
690,42,18918,42,18884
690,39,18929,40,19120
690,39,18983,41,18909
700,40,19018,37,18992
700,39,17380,39,20463
700,40,17521,42,20388
700,39,16664,41,21306
700,39,16786,41,21056
700,42,17519,40,20315
700,38,17875,40,19999
700,40,18967,38,18913
700,37,18847,37,18891
700,40,18984,37,18886
710,38,18688,37,19232
710,37,17544,36,20503
710,40,17501,40,20608
710,38,16493,39,21416
710,37,16815,38,21298
710,37,17264,40,20667
710,37,17763,34,20162
710,37,18748,37,19061
710,36,18853,36,19183
710,36,18873,37,19029
720,35,18716,33,19135
720,36,17247,33,20619
720,35,17284,37,20575
720,36,16513,37,21442
720,35,16655,36,21219
720,36,17278,36,20586
720,32,17690,33,19961
720,35,18667,34,18902
720,32,18822,32,18975
720,35,18867,35,18852
730,32,18423,32,19020
730,34,17439,32,20357
730,34,17385,33,20225
730,32,16502,33,21176
730,33,16707,32,21008
730,34,17197,34,20397
730,32,17837,31,19967
730,33,18719,32,18767
730,31,18707,31,18852
730,32,18906,31,18735
740,30,18663,29,19067
740,30,17276,29,20521
740,33,17263,31,20520
740,30,16581,32,21516
740,31,16703,31,21203
740,31,17135,30,20399
740,29,17667,28,19926
740,31,18719,29,18983
740,30,18683,29,19050
740,30,18703,29,18871
750,27,18298,29,19377
750,30,17240,27,20518
750,30,17376,30,20684
750,30,16487,29,21448
750,30,16753,28,21416
750,28,17271,29,20637
750,29,17829,28,20113
750,31,18757,28,19018
750,28,18662,27,19134
750,30,18985,27,19033
760,29,18676,26,19096
760,29,17383,27,20585
760,29,17354,28,20445
760,26,16533,27,21340
760,28,16759,27,21097
760,29,17489,27,20484
760,27,17816,27,20007
760,28,18851,27,18987
760,28,18782,25,18937
760,27,18838,25,18895
770,29,18553,26,19272
770,28,17507,25,20564
770,27,17519,27,20535
770,27,16627,25,21472
770,27,16674,24,21128
770,28,17244,26,20748
770,26,17697,25,20090
770,28,18594,25,18912
770,27,18681,24,19128
770,27,18652,24,18818
780,27,18467,24,19230
780,27,17004,24,20531
780,27,17137,24,20717
780,27,16328,23,21490
780,26,16470,24,21279
780,27,16993,24,20569
780,26,17606,24,20219
780,25,18531,24,19155
780,25,18470,23,19040
780,26,18701,25,19063
790,24,18438,22,19372
790,25,17212,22,20347
790,26,17225,24,20513
790,26,16410,24,21204
790,25,16571,23,21150
790,24,17029,24,20584
790,23,17629,23,20107
790,25,18548,23,19022
790,27,18403,22,19176
790,25,18597,23,18963
800,25,18509,22,19386
800,24,17090,21,20825
800,26,17135,23,20748
800,25,16227,23,21504
800,23,16385,22,21303
800,25,17015,22,20789
800,24,17391,22,20223
800,24,18485,22,19399
800,25,18341,22,19480
800,23,18409,22,19211
810,22,18203,20,19389
810,23,17169,21,20716
810,24,17276,21,20842
810,24,16433,23,21781
810,23,16478,22,21526
810,23,17059,23,21080
810,24,17574,21,20473
810,24,18474,21,19439
810,24,18208,20,19317
810,23,18475,20,19300
820,23,18533,21,19276
820,23,16818,19,21001
820,24,17080,21,20780
820,22,16287,22,21894
820,23,16265,21,21616
820,22,17043,21,20902
820,23,17518,22,20586
820,24,18362,20,19572
820,23,18573,21,19496
820,22,18515,20,19514
830,23,18066,19,19412
830,22,16925,20,20858
830,22,16864,19,20680
830,23,16068,20,21862
830,22,16274,21,21557
830,22,16656,21,20920
830,22,17221,20,20383
830,22,18284,21,19427
830,21,18248,21,19354
830,21,18412,20,19486
840,23,18210,21,19488
840,23,16665,20,20953
840,22,16858,21,20920
840,22,16051,21,21759
840,22,16200,20,21559
840,21,16895,20,20942
840,22,17284,20,20444
840,21,18242,19,19454
840,23,18315,20,19361
840,21,18366,19,19419
850,21,18193,18,19777
850,22,16931,19,21086
850,20,16884,20,20966
850,20,16025,19,21827
850,22,16307,20,21742
850,21,16884,20,21142
850,21,17369,21,20613
850,22,18335,19,19409
850,23,18310,19,19624
850,22,18410,20,19509
860,22,18305,19,19710
860,22,16701,18,21398
860,22,16818,19,21037
860,21,16048,20,21998
860,21,16071,18,21764
860,22,16786,19,21103
860,21,17309,18,20789
860,21,18010,17,19586
860,20,18183,20,19434
860,20,18242,19,19612
870,20,17772,17,19634
870,20,16707,20,21117
870,20,16797,19,20994
870,20,15836,19,21859
870,20,15964,18,21636
870,21,16557,20,21092
870,21,16983,19,20586
870,19,18007,19,19611
870,20,18001,19,19585
870,21,18013,19,19540
880,22,17983,20,19785
880,21,16220,20,21276
880,24,16604,19,21211
880,20,15836,19,22012
880,21,15920,18,21862
880,22,16584,19,21138
880,22,16813,19,20658
880,23,17617,21,19574
880,23,17706,21,19537
880,21,17653,21,19511
890,24,17485,23,19912
890,25,16230,23,21176
890,23,16431,21,21041
890,21,15605,20,21955
890,24,15711,21,21870
890,22,16330,21,21114
890,24,16366,25,20579
890,25,17449,25,19512
890,26,17269,25,19535
890,26,17473,26,19723
900,31,16838,31,19343
900,30,15536,31,20844
900,25,16051,26,21231
900,25,15292,24,21953
900,29,15353,28,21875
900,27,15805,27,21139
900,34,15839,37,20556
900,34,16667,35,19382
900,35,16468,39,19260
900,33,16697,36,19343
910,41,16196,47,19578
910,42,15025,47,20679
910,33,15584,35,20861
910,33,14791,35,21855
910,38,14676,40,21317
910,37,15103,41,20847
910,45,15132,53,20071
910,43,16160,50,19152
910,47,15867,58,19071
910,45,16066,55,19029
920,55,15550,68,18925
920,56,14242,68,20401
920,48,14744,56,20592
920,43,14117,51,21557
920,50,13963,58,21176
920,49,14534,56,20562
920,60,14622,75,19896
920,59,15444,76,18989
920,61,15464,82,18819
920,61,15501,78,18805
930,66,15223,90,18845
930,68,14205,87,20072
930,59,14382,74,20143
930,58,13627,71,21162
930,64,13696,79,20830
930,64,14109,81,20266
930,70,14491,93,19585
930,69,15286,94,18640
930,72,15300,97,18506
930,71,15350,98,18545
940,73,15447,100,18806
940,72,14266,96,20515
940,71,14137,93,20337
940,70,13503,86,21199
940,70,13612,90,20966
940,71,14160,93,20142
940,71,14836,97,19986
940,73,15518,100,18837
940,72,15666,97,18856
940,72,15658,98,18714
950,71,15903,95,19535
950,67,14842,87,20598
950,73,14424,93,20336
950,73,13735,91,21334
950,69,14211,89,21180
950,70,14497,90,20429
950,65,15268,83,20015
950,66,16288,91,19173
950,63,16146,82,19101
950,66,16357,87,19096
960,57,16700,74,19754
960,54,15611,67,21250
960,61,15065,77,20670
960,65,14439,77,21752
960,58,14638,72,21344
960,59,15258,74,20910
960,50,15947,60,20631
960,50,16656,64,19321
960,48,16954,58,19662
960,49,16822,61,19302
970,40,17111,46,20227
970,37,15979,41,21549
970,48,15643,58,21103
970,50,14752,55,21808
970,42,14995,47,21787
970,43,15668,50,21383
970,33,16179,37,20946
970,37,17279,42,20021
970,33,17293,36,20239
970,34,17195,38,19884
980,25,16903,27,20137
980,26,15662,24,21733
980,31,15681,33,21538
980,31,14785,34,22211
980,27,15156,30,22448
980,29,15899,32,21882
980,22,16150,23,21174
980,24,17191,24,20227
980,22,17064,22,20213
980,21,17303,22,20231
990,20,17171,18,20823
990,20,16021,17,22006
990,23,16072,21,21956
990,23,15188,20,22808
990,23,15483,19,22665
990,20,15828,20,21906
990,18,16467,15,21697
990,19,17289,16,20364
990,17,17302,15,20851
990,19,17418,16,20700
1000,17,16834,13,20485
1000,18,15562,14,21948
1000,18,15602,15,21841
1000,18,15008,15,22858
1000,18,15283,14,22708
1000,17,15963,14,22126
1000,16,16016,13,21558
1000,16,17370,14,20452
1000,16,16699,14,20835
1000,16,17357,14,20465
