y-axis,value1,value2,value3,value4
260,17218,56,18049,72
260,17250,57,18074,72
260,18371,56,17016,71
260,18881,58,16349,69
260,20243,57,14956,68
260,20347,59,15236,69
260,20340,58,14872,67
270,20022,59,15517,68
270,18466,58,16972,70
270,17837,59,17363,69
270,17041,58,18513,71
270,17070,58,18396,71
270,18082,58,17460,70
270,18567,58,16907,69
270,20162,59,15059,67
270,19716,58,15558,67
270,20080,59,15123,67
280,20060,57,15371,64
280,17922,57,17364,68
280,17681,59,17504,68
280,16840,59,18494,71
280,16947,58,18244,68
280,18167,59,17323,67
280,18694,56,16505,64
280,20214,57,15200,64
280,20205,57,15287,63
280,20476,58,15044,63
290,19941,54,15302,62
290,18461,55,16916,64
290,18075,55,17378,65
290,17042,57,18175,66
290,17130,55,18121,65
290,18102,56,17129,65
290,18769,53,16692,62
290,20397,54,14898,60
290,19971,53,15286,61
290,20574,55,14942,61
300,20068,52,15202,59
300,18026,53,17142,60
300,17911,53,17507,62
300,16891,51,18318,63
300,17108,54,18099,61
300,18073,53,17087,60
300,18769,52,16575,58
300,20226,52,15073,58
300,20018,52,15226,59
300,20499,53,14948,59
310,20125,54,15365,58
310,18566,54,16810,60
310,18225,52,17082,59
310,17290,51,17898,61
310,17424,52,17727,59
310,18501,52,16836,59
310,19038,54,16200,60
310,20963,54,14478,57
310,20401,54,14791,59
310,20934,55,14309,58
320,20533,56,14670,59
320,18545,54,16747,59
320,18505,53,16721,60
320,17454,51,17586,58
320,17729,55,17466,59
320,18742,52,16426,59
320,19176,55,15752,59
320,20828,58,14385,60
320,20614,57,14581,60
320,20695,57,14198,59
330,20154,59,14988,61
330,18474,57,16586,62
330,18201,56,16780,60
330,17309,55,17834,61
330,17402,56,17854,62
330,18259,55,16814,60
330,18865,60,16246,62
330,20685,60,14548,63
330,20086,60,14892,63
330,20689,61,14565,62
340,20092,61,15213,65
340,17957,59,17046,64
340,17894,59,17208,64
340,16852,57,18237,63
340,16969,58,18009,63
340,18041,59,16963,63
340,18602,60,16594,64
340,20033,61,15015,65
340,19761,61,15228,65
340,19997,62,14951,66
350,19446,63,15562,68
350,17909,60,17180,67
350,17629,60,17450,65
350,16619,57,18392,65
350,16773,62,18356,67
350,17576,61,17377,66
350,18211,64,16929,68
350,19813,63,15089,67
350,19348,63,15613,70
350,20000,65,15138,69
360,19461,65,15484,70
360,17484,64,17494,70
360,17475,64,17690,70
360,16439,62,18648,67
360,16591,63,18336,67
360,17655,62,17481,69
360,18026,65,16897,70
360,19562,66,15459,74
360,19393,67,15651,73
360,19806,66,15411,73
370,19353,69,15976,75
370,17672,69,17608,74
370,17378,66,17739,71
370,16455,65,18720,71
370,16544,67,18680,71
370,17403,68,17707,71
370,18009,71,17139,76
370,19825,71,15429,75
370,19304,71,15830,76
370,19906,71,15358,76
380,19488,74,15722,80
380,17297,73,17725,79
380,17316,71,17830,78
380,16335,69,18991,74
380,16412,71,18707,77
380,17519,71,17739,77
380,18007,75,17060,82
380,19572,77,15622,83
380,19413,78,15726,83
380,19601,78,15579,83
390,19152,81,16052,85
390,17381,81,17468,85
390,17191,77,17825,82
390,16287,75,18934,81
390,16401,78,18646,83
390,17318,78,17783,83
390,17876,82,16981,87
390,19707,83,15298,88
390,19149,85,15837,89
390,19593,83,15410,88
400,19417,89,15627,91
400,17182,89,17637,93
400,17262,86,17689,89
400,16064,81,18759,87
400,16221,83,18476,88
400,17388,85,17562,89
400,17763,90,16968,94
400,19256,90,15481,93
400,19106,93,15618,95
400,19391,91,15458,92
410,18757,96,16010,97
410,17024,96,17390,97
410,16880,91,17638,92
410,15961,89,18876,91
410,16075,91,18605,94
410,17021,93,17784,96
410,17464,100,17007,100
410,19429,98,15256,100
410,18763,102,15783,99
410,19422,99,15184,99
420,18760,107,15864,109
420,16660,108,17734,108
420,16630,101,17985,102
420,15639,98,18952,102
420,16172,102,18489,104
420,17033,102,17253,104
420,17624,116,16611,116
420,19557,112,15164,113
420,18637,122,15867,117
420,19475,111,15286,110
430,18028,127,16276,126
430,16693,133,17689,130
430,16386,110,17793,111
430,15548,115,18947,114
430,16361,120,18083,119
430,17107,131,17130,128
430,18019,155,16383,149
430,19707,141,14696,136
430,18838,159,15645,152
430,19191,134,15244,129
440,17988,175,16015,171
440,16202,183,18059,182
440,16120,142,18074,141
440,15213,150,19179,149
440,16311,160,18060,159
440,16858,188,17206,186
440,17800,234,16346,229
440,19222,227,15013,215
440,18428,250,15766,240
440,18700,193,15406,185
450,17553,315,16376,310
450,16216,320,17647,324
450,15813,203,18082,203
450,15187,226,19055,231
450,15802,261,18200,266
450,16541,339,16958,336
450,17337,466,16194,452
450,19042,417,14628,387
450,17792,496,15578,471
450,18530,354,15370,336
460,17085,671,15548,640
460,15247,654,17359,675
460,15580,426,18121,437
460,14494,450,18948,480
460,15453,535,17846,556
460,15862,691,16714,697
460,16357,996,15569,954
460,17861,1015,14395,906
460,16877,1127,14933,1040
460,17768,776,15077,721
470,15689,1483,15292,1421
470,14586,1416,16465,1462
470,14573,808,17839,866
470,13835,958,18038,1061
470,14242,1162,17139,1245
470,14798,1727,15466,1711
470,14934,2143,14482,2018
470,16149,2097,13352,1800
470,15367,2183,13879,1967
470,15915,1574,14527,1456
480,13589,2925,13567,2766
480,12517,2618,14908,2792
480,13090,1828,16471,2013
480,12503,2057,16355,2322
480,12776,2475,15406,2663
480,13147,3396,13348,3229
480,12809,4112,12357,3735
480,13589,4188,11630,3477
480,13036,3939,12078,3475
480,13971,3171,13110,2862
490,11094,4919,11729,4773
490,10633,4333,12772,4666
490,11492,3161,14897,3582
490,10727,3642,13943,4160
490,10282,4416,12846,4915
490,10452,5847,10739,5506
490,9952,6475,9789,5845
490,10859,6583,9471,5336
490,10227,6582,9912,5862
490,11214,5320,10969,4827
500,8376,7578,8837,7286
500,7844,6776,9802,7691
500,8890,5536,11448,6391
500,8284,5671,11278,6916
500,8172,6748,10029,7520
500,7765,8139,8368,8000
500,6917,9602,7098,8929
500,7416,10030,6740,8163
500,7183,9686,7066,8597
500,8236,8299,8116,7435
510,5863,10434,6267,10136
510,5498,9622,6608,10751
510,6774,7607,8772,9062
510,6096,8001,8219,10036
510,5667,8912,7206,10583
510,5124,10767,5756,11114
510,4551,12006,4853,11597
510,4999,12689,4722,10450
510,4524,12369,4606,11248
510,5683,11007,5824,10145
520,3419,12992,3780,13233
520,3338,11587,4147,14043
520,4353,10091,5729,12856
520,3804,10246,5156,13735
520,3554,11253,4514,13970
520,2948,13182,3313,13847
520,2577,14253,2798,14167
520,2639,15062,2658,13150
520,2658,14336,2818,13686
520,3327,13421,3563,13033
530,1881,14516,2125,15679
530,1953,13166,2390,16427
530,2675,11746,3516,15865
530,2282,12016,2980,16432
530,1956,12868,2462,16936
530,1561,15132,1741,16006
530,1356,15820,1478,15906
530,1430,16777,1471,14689
530,1393,15844,1501,15404
530,1825,15126,1991,15134
540,946,15698,1056,16844
540,994,14085,1188,18369
540,1329,13258,1659,18126
540,1208,13122,1520,18635
540,1001,14038,1199,18316
540,807,15755,901,17133
540,637,16454,700,16941
540,690,17598,733,15673
540,686,16805,746,16520
540,895,16547,975,16469
550,496,16167,551,17756
550,510,14959,584,19317
550,741,14069,880,19356
550,652,13564,781,19998
550,550,14473,640,19627
550,447,15611,502,18431
550,365,16514,404,17792
550,390,18238,425,16244
550,349,17074,385,17175
550,452,17313,495,16998
560,285,16641,316,17989
560,288,14937,327,20088
560,381,14431,436,20135
560,359,13436,414,21125
560,325,14527,373,20312
560,276,15306,310,19238
560,233,16332,261,18398
560,237,17921,262,17019
560,223,17249,249,17667
560,263,17337,292,17411
570,194,16430,217,18443
570,196,15080,219,19823
570,250,14478,284,20659
570,232,13734,263,21233
570,215,14393,241,20589
570,192,15361,213,19796
570,173,16328,188,18872
570,177,17827,192,17019
570,167,17129,182,18218
570,187,17254,208,17545
580,150,16530,161,18342
580,149,15000,163,20543
580,172,14604,191,20608
580,169,13583,186,21653
580,160,14436,176,20646
580,150,15285,161,19829
580,136,16087,144,18963
580,138,17635,145,17709
580,133,17023,140,18105
580,145,17308,156,18003
590,123,16673,125,18896
590,123,15264,125,20026
590,139,14662,148,20629
590,134,13891,143,21437
590,132,14654,135,20789
590,121,15344,122,20041
590,114,16375,113,19236
590,116,18006,116,17525
590,112,17064,111,18512
590,120,17431,120,18099
600,100,16766,100,18612
600,102,15101,103,20552
600,114,14779,113,20811
600,112,13774,114,21776
600,107,14651,107,20848
600,103,15606,101,20103
600,95,16291,94,19011
600,98,17770,93,17887
600,93,17124,92,18233
600,98,17442,97,18184
610,86,16879,85,18708
610,86,15468,84,20203
610,95,15058,94,20398
610,95,14101,95,21620
610,91,14920,91,21081
610,87,15351,87,20537
610,79,16299,80,19201
610,83,17831,82,17795
610,79,17311,77,17997
610,81,17711,81,17884
620,73,17621,73,18144
620,72,15653,74,20352
620,77,15266,79,20253
620,79,14314,80,21300
620,76,14582,78,21030
620,76,15479,76,20275
620,70,16302,71,19578
620,70,17706,72,18255
620,68,17333,67,18090
620,69,17899,71,17996
630,63,17417,65,18485
630,63,15833,66,20174
630,68,15563,69,20417
630,68,14485,70,21130
630,66,14820,68,21330
630,65,15276,68,20262
630,61,16067,64,19560
630,62,17799,65,18141
630,61,17295,62,18250
630,61,17797,63,17845
640,56,17461,60,18238
640,56,15405,59,20115
640,60,15489,61,20135
640,59,14548,65,21602
640,59,14702,61,21162
640,58,15628,60,20090
640,54,16339,58,19655
640,56,17575,59,18117
640,55,17534,57,17936
640,55,17670,57,17907
650,52,17436,56,18591
650,52,15981,54,20143
650,54,15423,58,20210
650,54,14584,58,21386
650,52,14840,57,21047
650,52,15486,56,20363
650,48,16283,52,19492
650,51,17904,53,18002
650,49,17351,53,18196
650,48,17640,54,18084
660,48,17424,50,18347
660,47,15622,51,20394
660,49,15454,54,20680
660,50,14401,53,21394
660,48,14659,53,21212
660,48,15608,53,20405
660,46,16289,50,19521
660,49,17701,49,18327
660,46,17387,48,18249
660,44,17799,49,18133
670,44,17435,48,18719
670,45,15831,46,20189
670,45,15368,49,20403
670,47,14631,51,21701
670,46,14695,49,21237
670,44,15479,48,20401
670,43,16203,47,19559
670,44,17963,48,18193
670,43,17432,46,18350
670,45,18007,46,18161
680,42,17805,45,18279
680,43,15756,46,20193
680,44,15508,47,20271
680,43,14526,48,21388
680,44,14908,45,21327
680,43,15784,45,20482
680,40,16439,44,19641
680,42,17764,43,18428
680,41,17639,43,18207
680,42,18013,44,18179
690,40,17609,42,18386
690,40,15947,42,19835
690,40,15548,44,20205
690,41,14686,43,21381
690,42,14776,44,21048
690,38,15594,44,20279
690,40,16285,43,19446
690,40,17801,41,17813
690,39,17755,41,18260
690,40,17866,42,17806
700,38,18001,41,18200
700,40,15593,41,20106
700,40,15594,41,20196
700,38,14786,42,21388
700,39,14822,41,21015
700,38,15705,40,20019
700,36,16559,42,19442
700,39,17774,39,18097
700,38,17821,40,18044
700,38,18129,40,17910
710,36,17472,38,18223
710,38,15938,38,20214
710,39,15671,38,20226
710,38,14575,40,21208
710,37,14772,40,20986
710,37,15623,39,20202
710,37,16332,37,19454
710,37,17869,39,17725
710,35,17729,35,17925
710,34,18178,38,17800
720,35,17983,36,18133
720,34,15713,36,19952
720,35,15862,37,20281
720,36,14734,37,21353
720,36,14869,37,20900
720,35,15799,37,19904
720,35,16670,36,19414
720,35,17998,36,18056
720,35,17836,35,17792
720,35,18110,35,17814
730,32,17644,34,18262
730,34,16083,33,20018
730,32,15714,34,20173
730,35,14653,36,21102
730,34,14865,34,20909
730,34,15719,36,20357
730,32,16558,33,19367
730,34,17968,33,17560
730,32,17678,32,17861
730,33,18007,32,17576
740,31,17545,32,17910
740,32,15634,32,20233
740,32,15388,32,20313
740,32,14463,32,21341
740,32,14709,32,21256
740,33,15657,32,20408
740,31,16400,29,19454
740,31,17611,30,18066
740,28,17639,29,18125
740,32,17963,30,17977
750,29,17455,30,18335
750,29,15828,31,19928
750,30,15587,29,20162
750,31,14485,30,21284
750,29,14527,31,20792
750,29,15536,30,20008
750,29,16098,29,19085
750,28,17667,27,17488
750,30,17726,28,17996
750,29,17650,28,17534
760,27,17465,28,17819
760,29,15469,27,19932
760,30,15385,29,20299
760,28,14329,29,21150
760,30,14582,29,20983
760,28,15310,27,19977
760,27,16350,27,19355
760,28,17341,26,17872
760,27,17487,26,17797
760,28,17760,27,17789
770,28,17157,28,18146
770,28,15660,25,19899
770,27,15402,28,20298
770,29,14332,27,20957
770,28,14663,26,21135
770,26,15277,27,20094
770,27,16261,26,19480
770,27,17530,25,17780
770,27,17357,25,17846
770,27,17734,26,17532
780,26,17467,24,18166
780,27,15374,24,19936
780,26,15067,25,20198
780,27,14432,25,21360
780,27,14398,26,20876
780,26,15356,26,20169
780,28,16208,24,19510
780,26,17245,25,17880
780,25,17451,26,18214
780,27,17619,25,17690
790,27,17069,23,18195
790,25,15567,23,19988
790,24,15199,24,20048
790,26,14384,25,21258
790,27,14419,24,20872
790,25,15305,23,20270
790,25,15785,23,19377
790,24,17445,23,17747
790,24,17113,23,18066
790,26,17692,23,17942
800,25,17453,23,18188
800,24,15261,23,20422
800,26,15196,23,20393
800,25,14050,24,21294
800,25,14339,25,21412
800,23,15304,24,20478
800,24,15857,23,19550
800,25,17093,20,18226
800,22,17241,22,18141
800,25,17430,21,18270
810,23,17198,22,18647
810,25,15202,21,20052
810,23,15028,21,20326
810,25,14207,22,21638
810,23,14226,23,21289
810,25,15102,23,20663
810,22,15758,21,19782
810,23,17221,20,17975
810,23,17028,22,18321
810,24,17511,20,18312
820,24,17348,21,18566
820,22,15060,21,20703
820,23,14818,22,20520
820,23,14102,22,21927
820,23,14119,23,21792
820,25,15011,21,20459
820,22,15542,19,19724
820,22,16917,21,18367
820,22,17269,20,18535
820,21,17128,21,18110
830,23,16937,22,18578
830,24,15228,20,20205
830,22,15001,19,20399
830,24,14103,21,21653
830,22,14219,20,21305
830,21,15001,22,20430
830,24,15868,21,19879
830,23,17396,20,18223
830,22,17033,20,18318
830,24,17654,20,18176
840,22,17326,21,18270
840,22,15298,21,20430
840,23,15215,20,20560
840,21,14117,21,21686
840,22,14301,21,21349
840,22,15218,21,20313
840,22,16045,19,19884
840,23,17424,21,18468
840,22,17455,19,18266
840,22,17687,20,18128
850,22,17215,19,18673
850,22,15370,19,20384
850,21,15367,20,20656
850,21,14160,20,21532
850,23,14523,20,21649
850,21,15132,20,20464
850,21,15707,19,19744
850,22,17428,18,18195
850,20,17193,20,18448
850,22,17350,18,18110
860,21,17137,20,18593
860,23,15111,19,20952
860,22,14986,20,20694
860,22,13927,20,21652
860,22,14310,19,21822
860,20,15325,20,20732
860,21,15663,18,19964
860,21,16878,20,18375
860,21,17004,21,18326
860,23,17035,19,18201
870,22,16814,19,19147
870,21,14962,19,20780
870,22,14981,20,21104
870,23,13873,19,21992
870,21,14128,18,22040
870,20,14876,19,21024
870,20,15273,19,20112
870,21,16975,20,18558
870,21,16835,20,18980
870,20,16787,18,18378
880,21,16813,20,19047
880,21,14652,19,21330
880,21,14560,20,20989
880,21,13659,18,22060
880,22,13889,20,22121
880,22,14627,20,20663
880,22,15274,20,19884
880,22,16510,18,18721
880,23,16998,19,18697
880,21,16612,20,18406
890,23,16165,20,18913
890,23,14564,22,20595
890,22,14347,20,20830
890,21,13503,19,22036
890,20,13825,20,22071
890,22,14299,20,20983
890,26,15196,23,20216
890,24,16768,24,18661
890,25,16020,24,18482
890,26,16551,24,18409
900,29,16160,29,18799
900,30,14006,28,20284
900,25,14284,24,21045
900,23,13489,22,22376
900,24,13302,23,21559
900,24,14076,23,20514
900,32,14847,33,19924
900,33,15945,32,18704
900,33,15511,35,18253
900,33,16011,34,18372
910,42,15345,43,18443
910,43,13824,45,19433
910,32,14062,33,20543
910,29,13049,29,21568
910,35,13331,36,21229
910,34,13700,34,20240
910,48,13910,51,18914
910,48,15349,51,17928
910,49,14675,56,17608
910,50,14859,55,17266
920,63,14461,76,16835
920,66,13322,76,18498
920,53,13556,61,19107
920,47,12783,48,20203
920,56,13094,59,19857
920,55,13544,62,18895
920,75,13519,88,17457
920,73,14097,89,16470
920,77,14068,96,16362
920,75,14099,93,16189
930,89,13964,114,16495
930,91,13176,112,17776
930,75,13161,87,18254
930,69,12765,80,19339
930,77,12659,92,18464
930,81,13001,97,17927
930,94,13334,120,17413
930,95,14155,124,15985
930,97,13871,130,16448
930,96,14148,128,15979
940,101,13900,133,16766
940,95,12886,120,18708
940,92,12940,116,18316
940,90,12374,108,19085
940,94,12547,114,18784
940,97,13013,120,18089
940,97,13601,123,18301
940,97,14318,133,16774
940,93,14217,124,17655
940,100,14290,133,16756
950,84,14080,107,18574
950,79,13348,100,20240
950,94,12949,117,19407
950,89,12266,109,20273
950,89,12811,110,20300
950,84,13221,106,19941
950,70,13875,86,19776
950,79,15143,104,17892
950,67,14637,87,18988
950,79,14825,104,18053
960,56,14890,70,19483
960,50,13036,57,21414
960,68,13206,82,20998
960,68,12257,80,21766
960,61,12918,74,22040
960,59,13297,73,21102
960,43,14043,50,20537
960,47,15315,56,19529
960,38,15174,46,19717
960,44,15277,52,19241
970,34,15044,37,20362
970,29,13613,29,22241
970,42,13091,48,21600
970,45,12496,50,23047
970,36,12721,40,23151
970,36,13128,41,22089
970,27,13936,28,21591
970,28,15386,32,19797
970,27,15243,27,20387
970,27,15622,29,19961
980,21,15266,21,20527
980,21,13208,19,22723
980,25,13267,25,22725
980,27,11995,27,23243
980,23,12257,23,23190
980,25,13438,22,22523
980,20,13733,20,21389
980,20,15280,20,20531
980,18,15353,18,20296
980,20,15523,17,20232
990,17,14746,15,20560
990,17,13378,15,22210
990,20,13170,18,22594
990,19,12057,17,23146
990,18,12391,16,23037
990,20,13035,18,22266
990,19,13780,15,21654
990,18,15257,17,19846
990,17,14924,15,20200
990,17,15337,15,20086
1000,18,14901,16,20515
1000,17,12858,15,22525
1000,17,12797,15,22627
1000,17,12037,14,23750
1000,17,12134,14,22973
1000,18,13305,15,22543
1000,16,13645,14,21442
1000,17,15165,14,19924
1000,16,14965,15,20815
1000,17,15438,15,20300
