y-axis,value1,value2,value3,value4
320,19834,59,15204,55
320,17546,57,17331,54
320,17577,55,17183,53
320,16495,55,18567,55
320,16613,56,18054,54
320,17342,57,17258,54
320,18297,59,16220,55
320,19681,58,14989,55
320,19894,60,15065,56
320,19921,60,14786,54
330,19628,63,15177,56
330,17415,60,16928,58
330,17150,60,17239,56
330,16378,58,18204,55
330,16424,60,17990,56
330,17490,60,16990,56
330,18308,63,16346,58
330,19924,62,14876,57
330,19538,64,15032,58
330,20005,63,14691,57
340,19623,65,15298,60
340,17498,66,17227,60
340,17595,65,17119,59
340,16202,62,18524,59
340,16420,62,18010,60
340,17257,64,17459,60
340,18108,66,16247,60
340,19397,67,15056,59
340,19487,69,15183,60
340,19657,66,14774,59
350,19208,69,15446,61
350,17162,71,17328,64
350,17173,69,17676,63
350,16136,66,18532,61
350,16368,69,18456,64
350,17122,67,17348,62
350,18003,70,16711,65
350,19439,71,15162,61
350,18965,71,15300,62
350,19680,72,15062,62
360,19048,74,15503,65
360,16820,75,17415,65
360,16989,72,17412,65
360,15831,72,18851,64
360,16005,73,18402,66
360,16735,73,17670,65
360,17779,78,16796,68
360,18858,75,15386,68
360,18968,77,15640,66
360,19263,77,15392,66
370,18909,81,15625,69
370,16704,81,17285,69
370,16570,77,17670,70
370,15661,77,18443,69
370,15866,79,18581,70
370,16794,79,17781,69
370,17609,85,17083,72
370,19004,83,15545,69
370,18596,83,15615,70
370,18951,81,15188,69
380,18920,86,15659,72
380,16602,89,17663,73
380,16758,85,17567,73
380,15301,83,18873,74
380,15814,89,18737,75
380,16549,85,17877,74
380,17428,90,16874,73
380,18547,88,15456,71
380,18639,89,15469,73
380,18947,89,15460,72
390,18699,94,15752,76
390,16678,96,17519,77
390,16597,92,17890,77
390,15683,91,18915,75
390,15915,94,18710,78
390,16619,93,17852,77
390,17532,99,17019,78
390,18985,95,15502,78
390,18791,97,15773,80
390,19023,95,15203,77
400,18857,99,15650,80
400,16577,103,17690,83
400,16591,99,17591,79
400,15367,96,18809,78
400,15896,101,18748,83
400,16654,100,17770,80
400,17598,108,16848,83
400,19079,103,15478,80
400,18633,108,15848,84
400,19123,105,15249,80
410,18638,111,16212,87
410,16476,115,17783,88
410,16440,107,18325,85
410,15499,106,19275,86
410,15944,111,18823,86
410,16862,111,17939,87
410,17837,119,17090,93
410,19498,116,15497,90
410,18880,123,16091,95
410,19463,115,15482,89
420,18725,125,16244,97
420,16539,130,18276,102
420,16581,119,17998,90
420,15295,117,19351,94
420,16197,121,18405,96
420,16972,125,18059,98
420,17849,135,16633,110
420,19703,131,15245,105
420,18822,143,15931,111
420,19218,128,15199,101
430,18555,152,16333,122
430,16583,158,18133,130
430,16326,135,18443,108
430,15402,136,19155,110
430,16070,141,18366,114
430,17048,154,17781,125
430,18003,180,16562,150
430,19479,166,15021,136
430,18721,187,15983,158
430,19198,158,15495,129
440,18148,206,16357,176
440,15929,215,17952,190
440,15984,162,18134,137
440,15085,172,19469,148
440,16167,185,18280,160
440,16576,212,17544,188
440,17808,272,16411,246
440,19443,247,15071,215
440,18446,289,15871,258
440,18780,220,15509,192
450,17739,352,16178,328
450,16094,370,17891,357
450,15551,253,18361,233
450,14912,259,18993,243
450,15569,292,18118,277
450,16340,357,17225,343
450,17134,509,15914,487
450,18861,470,14869,431
450,17815,545,15300,511
450,18562,390,15384,358
460,17333,665,15746,641
460,15368,711,17552,740
460,15627,423,18081,420
460,14305,460,18897,478
460,15448,543,17751,554
460,15750,722,17124,740
460,16519,1008,15462,991
460,17987,922,14126,851
460,16847,1101,14750,1059
460,17745,770,15017,728
470,15595,1429,14888,1428
470,14050,1437,16245,1563
470,14150,868,17743,949
470,13700,984,18285,1111
470,14211,1139,17232,1250
470,14725,1647,15460,1721
470,14940,2125,14230,2122
470,15920,2118,13177,1966
470,15311,2206,13670,2128
470,15806,1536,14352,1500
480,13820,2795,13653,2838
480,12566,2580,14916,2913
480,13018,1682,16590,1931
480,12372,1972,16309,2329
480,12576,2317,15193,2632
480,12673,3349,12896,3461
480,12678,3802,11911,3731
480,13665,3892,11242,3500
480,13104,3825,12009,3693
480,14111,2981,13009,2909
490,10993,4889,11117,5028
490,10228,4416,12080,5085
490,10959,3252,14369,3965
490,10563,3586,13728,4375
490,10511,4400,12551,5103
490,10255,5648,10240,5736
490,9693,6608,9220,6424
490,10422,6703,8660,5831
490,10029,6537,9232,6186
490,11168,5334,10570,5203
500,8527,7500,8506,7553
500,7656,6839,9217,8166
500,9150,5309,11417,6418
500,8273,5545,10948,7085
500,8086,6618,9645,7813
500,7351,7996,7814,8538
500,6709,9390,6504,9095
500,7550,9615,6421,8178
500,6843,9757,6444,9170
500,8072,8330,7463,7770
510,5542,10331,5607,10440
510,5023,9567,5902,11457
510,6398,7810,8126,9955
510,5877,8016,7730,10680
510,5489,8781,6671,10854
510,4806,10480,5205,11442
510,4085,12016,4138,12018
510,4563,12848,4116,11081
510,4142,12576,3992,11758
510,5357,10833,5189,10378
520,3288,12834,3431,13327
520,3070,11632,3620,14361
520,4196,9799,5245,12808
520,3672,10317,4742,14256
520,3374,11218,4039,14110
520,2644,13427,2833,14424
520,2354,14171,2402,14011
520,2486,15162,2319,12968
520,2337,14409,2321,13593
520,3035,13376,3020,12925
530,1606,14571,1724,15463
530,1645,13265,1940,16755
530,2243,11885,2829,16578
530,1999,12015,2507,16743
530,1690,12891,2031,16785
530,1366,14878,1484,15935
530,1105,15711,1178,15955
530,1168,16694,1165,14726
530,1165,15982,1220,15620
530,1585,15061,1671,15408
540,850,15360,934,16649
540,824,13807,986,18411
540,1238,13057,1522,18053
540,1063,12866,1340,18951
540,892,13844,1070,18362
540,683,15325,773,17674
540,560,16112,612,16863
540,624,17608,641,15594
540,562,16303,611,16623
540,765,16225,820,16341
550,422,15858,464,17441
550,405,14277,471,19195
550,585,13751,713,19613
550,542,13089,676,20164
550,477,14126,571,19697
550,394,15142,446,18872
550,314,16220,337,17970
550,336,17734,346,16450
550,305,16955,318,17277
550,385,16832,406,16700
560,260,16307,268,17664
560,249,14363,266,19781
560,341,14073,393,19804
560,316,13221,370,20996
560,289,14244,324,20095
560,250,14955,265,19545
560,215,16207,212,18087
560,223,17557,214,16361
560,206,16974,198,17483
560,239,17039,234,16811
570,184,16447,172,18206
570,179,14784,175,20017
570,218,14229,227,20610
570,210,13497,220,21390
570,198,14324,204,20665
570,182,15119,176,19769
570,157,15945,144,18360
570,163,17389,145,16790
570,155,17019,139,17675
570,174,17217,159,17347
580,144,16279,127,18256
580,138,14688,127,20164
580,167,14472,161,20471
580,157,13610,151,21439
580,155,14704,145,20774
580,141,15299,127,20233
580,129,16561,114,18922
580,132,17664,112,17162
580,126,17112,110,18225
580,139,17221,120,17614
590,112,16636,98,18651
590,113,15102,101,20530
590,129,14597,116,20883
590,128,13912,116,21904
590,121,14488,110,21003
590,111,15293,101,20197
590,102,16291,90,19034
590,104,17740,90,17600
590,99,17121,87,18394
590,109,17414,94,18034
600,90,16871,81,18609
600,90,14892,82,20704
600,101,14705,91,20285
600,101,13470,92,21938
600,94,14418,88,21088
600,92,14907,85,20996
600,83,16197,75,19404
600,84,17254,76,18037
600,82,17120,73,18335
600,83,16945,75,17891
610,73,16908,69,18368
610,73,15165,69,20698
610,80,14549,75,20686
610,81,13679,78,21733
610,76,13924,74,21525
610,75,14651,72,20734
610,68,15756,65,19659
610,71,17305,67,18359
610,68,16992,66,18592
610,68,17269,66,17869
620,63,16973,63,18196
620,62,14975,63,20724
620,68,15123,67,20727
620,68,13826,69,21894
620,65,14160,64,21690
620,67,14932,65,21076
620,58,15843,60,19828
620,61,16869,61,18511
620,59,17077,61,18361
620,60,17259,61,18072
630,56,16861,56,18514
630,56,15063,57,20510
630,59,14779,60,20525
630,59,13944,62,21900
630,58,14057,60,21450
630,59,14916,61,20759
630,53,15781,57,19940
630,54,17211,55,18607
630,54,17071,56,18492
630,54,17454,56,18419
640,53,17358,56,18729
640,52,15115,53,20767
640,53,15149,56,20400
640,53,13899,57,22044
640,52,14390,56,21670
640,53,14764,56,20834
640,50,16020,53,19949
640,50,16979,51,18470
640,51,17373,53,18720
640,50,17273,52,18445
650,48,17154,52,18564
650,50,15262,50,21141
650,51,15164,53,21179
650,49,13988,55,21976
650,49,14177,52,21713
650,49,15175,51,21035
650,48,15991,50,19969
650,48,17444,49,18679
650,47,17326,49,18610
650,48,17650,50,18500
660,46,17213,48,18293
660,45,15025,48,20928
660,48,15242,50,20625
660,48,13940,51,22271
660,48,14345,49,21962
660,48,14975,49,21124
660,44,16084,47,19862
660,46,17175,47,18771
660,44,17530,46,18342
660,46,17666,48,18621
670,43,17208,46,18897
670,44,15399,47,21109
670,44,14990,47,20978
670,45,14083,49,22123
670,45,14365,45,21846
670,45,15270,46,21063
670,43,16152,46,20144
670,45,17497,44,18653
670,43,17399,44,18450
670,42,17538,46,18316
680,43,17160,44,18546
680,40,15109,44,20691
680,43,15392,45,21068
680,44,14097,44,22254
680,42,14492,44,22008
680,43,15126,45,21395
680,40,16225,44,20141
680,42,17321,43,18819
680,42,17625,42,18796
680,41,17647,44,18680
690,40,17352,42,19031
690,40,15245,41,21140
690,43,15062,42,21208
690,39,13931,44,22287
690,42,14270,44,22275
690,41,15135,44,21266
690,38,15924,42,20324
690,41,17369,40,18788
690,38,17275,40,18865
690,39,17568,42,18722
700,39,17211,39,18994
700,39,15178,40,21194
700,39,15053,39,21071
700,41,13906,44,22727
700,39,14091,41,21997
700,38,14709,42,21483
700,38,15885,40,20074
700,37,17123,39,19097
700,38,17220,39,18850
700,37,17439,39,18814
710,37,17093,37,19105
710,36,15129,38,21208
710,37,14926,39,21507
710,39,13870,40,22670
710,37,14128,40,22228
710,38,14851,38,21387
710,36,15777,37,20337
710,36,17347,37,19013
710,36,16908,36,18763
710,36,17497,38,18739
720,36,16930,35,18743
720,34,14717,36,21083
720,36,14853,36,20987
720,36,13624,36,22269
720,35,13840,37,21790
720,34,14495,36,21052
720,34,15809,35,20074
720,32,16890,34,18949
720,34,17383,34,18795
720,34,17305,33,18555
730,33,16813,33,18601
730,32,14768,32,20877
730,33,14758,34,21126
730,33,13591,36,22094
730,32,13906,34,21815
730,33,14747,35,21241
730,32,15612,33,20192
730,34,17052,32,18814
730,32,17196,33,18807
730,33,17098,33,18336
740,32,16979,32,18824
740,32,14756,31,20872
740,31,14776,33,20803
740,32,13542,33,22217
740,32,13972,33,22025
740,32,14590,33,21276
740,32,15811,31,20047
740,32,17113,32,18817
740,32,17138,32,18562
740,31,17126,30,18264
750,31,16635,30,18617
750,31,14624,32,20502
750,31,14482,30,21077
750,30,13587,31,22153
750,30,13769,32,21682
750,30,14691,31,21183
750,29,15706,29,20045
750,31,17103,31,18565
750,32,16743,30,18403
750,29,17051,29,18010
760,29,16896,29,18823
760,30,14470,30,20517
760,30,14763,29,20710
760,31,13358,29,22008
760,28,13926,30,21902
760,29,14562,29,21298
760,29,15727,28,20046
760,27,16880,30,18712
760,30,16879,28,18522
760,29,17191,29,18539
770,29,16550,28,19065
770,30,14367,27,21066
770,28,14437,28,21322
770,29,13250,29,22158
770,30,13731,28,22097
770,27,14530,28,21122
770,29,15490,27,20395
770,28,16960,27,18945
770,27,16614,27,18701
770,27,17080,27,18622
780,29,16866,27,19186
780,27,14425,28,21295
780,26,14810,28,21234
780,29,13410,28,22640
780,29,13677,28,22105
780,28,14436,28,21495
780,28,15235,26,20124
780,27,16363,26,18979
780,29,16699,25,18879
780,27,16654,26,19009
790,28,16463,26,18981
790,27,14691,26,21200
790,25,14211,26,20978
790,28,13457,28,22468
790,27,13374,25,21746
790,25,14239,27,21293
790,27,14961,24,20343
790,27,16535,23,19075
790,26,16399,25,19063
790,27,16785,24,19015
800,25,16766,25,19210
800,24,14261,24,21005
800,26,14488,24,21138
800,26,13094,25,22340
800,25,13484,24,22152
800,25,13969,24,21416
800,24,14959,24,20089
800,25,16299,23,19154
800,25,16622,25,19309
800,25,16706,25,19181
810,25,16425,23,18863
810,25,14365,23,20917
810,25,14103,22,21211
810,24,13071,24,22195
810,24,13378,24,22306
810,24,14013,23,21198
810,24,14851,23,20225
810,23,16223,23,18966
810,23,16307,22,19146
810,22,16495,22,18612
820,23,16272,23,19034
820,24,14221,22,21217
820,24,14267,22,21020
820,25,13127,22,22738
820,23,13240,22,21873
820,25,13906,22,21257
820,23,15029,22,20306
820,23,16453,22,19229
820,23,16387,21,18921
820,24,16593,23,18898
830,23,16175,21,19169
830,23,14163,21,21394
830,22,14257,23,21756
830,22,13201,22,22778
830,23,13257,21,22268
830,22,14075,22,21447
830,24,14771,21,20426
830,22,16242,21,19020
830,23,16257,21,18999
830,23,16735,21,19010
840,23,16501,21,19223
840,22,14109,21,21869
840,23,14440,21,21676
840,23,13026,21,22789
840,22,13273,21,22676
840,23,14129,22,21756
840,22,14877,20,20502
840,22,16359,22,19716
840,22,16741,22,19396
840,22,16605,20,19306
850,23,15979,21,19486
850,23,14202,21,21939
850,21,13859,22,21814
850,23,13010,21,23184
850,22,12985,21,22533
850,22,14108,21,22105
850,24,14882,20,21269
850,25,16362,22,19675
850,23,16209,22,19696
850,23,16269,21,19171
860,22,16179,22,19815
860,24,13797,22,21674
860,22,14129,20,21833
860,22,12662,21,22935
860,22,13219,22,22878
860,24,13537,22,21749
860,23,14903,22,20997
860,23,15660,22,19452
860,22,15997,21,19239
860,23,16165,21,19561
870,24,15935,24,19959
870,24,13777,23,21783
870,23,13871,21,22008
870,22,12763,22,22886
870,24,13030,21,22651
870,22,13679,22,21667
870,24,14372,23,20747
870,24,16072,24,19771
870,25,16027,24,19751
870,25,16223,25,19647
880,25,15557,26,19343
880,28,13785,27,21894
880,25,13953,24,21882
880,24,12596,23,22702
880,25,12950,24,22591
880,24,13576,23,22177
880,29,14586,28,21101
880,27,15366,26,19654
880,28,15572,29,19477
880,28,15715,27,19531
890,31,15169,29,19613
890,30,13268,33,21526
890,28,13338,28,22022
890,27,12533,27,23238
890,30,12537,30,22710
890,28,13389,29,22029
890,33,13934,34,21127
890,31,15261,35,19661
890,32,15303,35,19825
890,34,15581,37,19686
900,34,15242,39,19658
900,36,13293,40,22146
900,32,13293,36,21571
900,31,12132,34,22799
900,32,12293,37,22528
900,33,13077,37,21959
900,38,13972,43,21084
900,35,14722,42,19517
900,36,15193,46,19821
900,38,15093,44,19481
910,41,14918,49,20143
910,43,13043,50,21656
910,36,12736,45,21702
910,37,12128,42,22990
910,40,12340,45,22878
910,38,13076,45,22278
910,42,13671,54,21248
910,42,14993,51,20145
910,42,14506,52,19695
910,44,14969,53,19766
920,44,14410,54,19478
920,43,12827,55,22053
920,42,12996,53,21750
920,43,11761,49,22854
920,42,12103,52,22856
920,42,12684,53,22194
920,45,13549,58,21355
920,44,14284,57,19900
920,45,14600,60,19966
920,46,14465,58,19606
930,47,14409,61,19803
930,45,12807,61,22076
930,46,12474,56,21712
930,43,11623,56,22845
930,46,11960,58,22928
930,46,12354,58,21968
930,46,13053,60,21145
930,47,14209,61,19921
930,47,14226,61,19865
930,46,14442,60,19678
940,45,14576,61,20374
940,45,12754,59,22404
940,46,12687,61,22133
940,45,11467,59,23237
940,44,11914,59,23117
940,45,12247,60,22350
940,45,13254,58,21447
940,45,14162,60,20223
940,46,14605,61,20196
940,47,14764,60,20245
950,46,14318,59,20583
950,45,12401,56,22394
950,46,12348,59,22553
950,44,11583,59,23563
950,45,11971,58,23776
950,43,12530,58,22635
950,43,13481,55,22094
950,46,14475,57,20306
950,42,14515,54,20455
950,44,14885,56,20405
960,41,14645,52,20703
960,39,12794,48,22940
960,43,12825,54,22658
960,42,11757,54,24066
960,40,11894,50,23346
960,42,12594,53,22955
960,38,13474,46,21641
960,37,14508,49,20408
960,37,14944,46,20412
960,38,14689,46,20172
970,34,14553,42,20711
970,31,12704,38,22711
970,37,12632,46,23189
970,37,11696,44,23976
970,35,11817,41,23531
970,36,12525,43,22826
970,29,13252,35,21525
970,34,14579,38,20295
970,30,14549,36,20340
970,33,14949,36,20144
980,27,14295,32,19954
980,25,12408,27,22066
980,30,12554,33,22288
980,30,11376,34,23745
980,27,11752,31,23286
980,29,12504,32,23092
980,25,13429,27,21632
980,27,14275,28,20238
980,25,14506,27,19921
980,24,14578,28,20002
990,21,14340,24,20213
990,19,12252,21,22005
990,23,12159,24,22212
990,23,11303,27,23506
990,23,11740,23,23535
990,22,12222,23,22152
990,19,13192,20,21447
990,19,14181,21,19637
990,20,14408,19,19680
990,20,14682,20,19744
1000,19,14109,19,19536
1000,16,12486,17,22074
1000,20,12501,20,22343
1000,20,11215,19,23260
1000,19,11863,19,23050
1000,18,12379,17,21805
1000,17,13206,18,20600
1000,17,14709,17,19030
1000,16,14237,16,19597
1000,18,14407,16,18799
